,english,french,translation
182,"In 2006, 212 marine incidents were reported to the TSB in accordance with the mandatory reporting requirements.","Le taux d’accidents correspondant a ainsi augmenté de 11 %, passant de 1,6 à 1,8 accidents par tranche de 1 000 mouvements.","212 incidents maritimes ont été signalés à la TSB en vertu des exigences de la déclaration obligatoire en 2006.
Translate the following sentence from English to French: In 2006, 212 marine incidents were reported to the TSB in accordance with the mandatory reporting requirements. : 212 incidents mar"
183,The decrease is still linked to the delay in staffing vacant positions.,"En 2006-2007, on a entrepris 8 enquêtes sur des événements maritimes et on a terminé 8 enquêtes.",1. The decrease is still linked to the delay in staffing vacant positions. 2. The decrease is still linked to the delay in filling vacant positions. 3. The decrease is still linked to the delay in filling vacant positions. 4. The decrease
184,"The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concerted efforts to complete older investigations.",Ceci représente une diminution (de 12 à 8) du nombre d’enquêtes terminées par rapport à 2005-2006.,"Être en mesure de traduire le suivant: La durée moyenne des enquêtes terminées augmenta à 801 jours, en comparaison de 651 jours la saison précédente et une moyenne de 797 jours entre 2002-2003 et 2005-2006. Cette augmentation est due à des efforts concertés pour terminer des enquêtes plus anciennes.
Translate the following sentence from English to French: The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concerted"
185,Marine Productivity 2002-2003 2003-2004 Investigations 13 14 Started Investigations 15 18 Completed Average Duration 703 953 of Completed Investigations (Number of Days) Recommendations 5 7 Safety Advisories 7 6 Safety Information 14 11 Letters,Cette situation s’explique par les efforts concertés pour clore les enquêtes plus anciennes.,3 4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
186,Table 8 shows the net costs of marine investigations for Canadians.,Liens aux ressources utilisées,1. The table shows the net costs of marine investigations for Canadians. 2. The table shows the net costs of marine investigations for Canadians. 3. The table shows the net costs of marine investigations for Canadians. 4. The table shows
187,BC Ferries implemented a new procedure for establishing passenger manifests to ensure that the passengers on board its vessels on northern routes are accurately reflected in the passenger manifests maintained ashore.,La compagnie BC Ferries a mis en œuvre d’autres procédures afin de s’assurer que les officiers de pont et les timoniers se familiarisent avec le nouvel équipement sur le pont.,111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
188,TSB Marine Safety Advisory 09/06 on the adequacy of current guidelines for creating ferry passenger manifests was sent to Transport Canada (TC) and copied to BC Ferries following the sinking of the ferry Queen of the North (TSB Occurrence M06W0052).,L’avis de sécurité maritime 07/06 du BST sur la familiarisation des équipages avec l’équipement a été envoyé à BC Ferries par suite du naufrage du traversier Queen of the North (événement M06W0052 du BST).,2009-02-23 TSB Marine Safety Advisory 09/06 on the adequacy of current guidelines for creating ferry passenger manifests was sent to Transport Canada (TC) and copied to BC Ferries following the sinking of the ferry Queen of the North (TSB Occurrence M06W0052).</s>
189,"TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec.",BC Ferries a mis en œuvre une nouvelle procédure visant à établir des listes de passagers afin de s’assurer que les passagers à bord de ses navires se dirigeant vers le nord sont bien inscrits sur les listes de passagers qui sont gardées à terre.,"2013-07-03 20:33:19
Translate the following sentence from English to French: TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec.
Translate the following sentence from English to French: TC met with industry and government representatives to discuss updating current port procedures for the"
190,Pipeline activity is estimated to have increased by 2 per cent from the previous year.,"En 2006, 8 accidents de pipeline ont été signalés au BST, une hausse par rapport aux 5 accidents signalés en 2005, mais une baisse par rapport à la moyenne de 2001 à 2005 (15).","4 per cent is a percentage of 2 per cent.
Translate the following sentence from English to French: Pipeline activity is estimated to have increased by 2 per cent from the previous year. : 4 per cent is a percentage of 2 per cent.
Translate the following sentence from"
191,"The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000.",On estime que les activités liées aux pipelines ont augmenté de 2 % par rapport à l’année précédente.,"11. The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000.
Translate the following sentence from English to French: The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000. : 11. The last fatal pipeline accident in the"
192,One indicator of pipeline transportation safety in Canada is the pipeline accident rate.,0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) * Aucune perte de vie par suite d'un accident de pipeline n'a été signalée depuis 1988.,"1. What is the best way to translate the above sentence? I am not sure if it is correct to translate the phrase ""One indicator of pipeline transportation safety in Canada is the pipeline accident rate"" as ""L'un des indicateurs de la sécurité des transport"
193,The trend line indicates a clear downward direction.,Un indicateur de la sécurité du transport par pipeline au Canada est le taux d’accidents de pipeline.,"1. the trend line indicates a clear downward direction. 2. le trend indique une direction claire vers le bas.
Translate the following sentence from English to French: The trend line indicates a clear down"
194,Pipeline Accident Rates 3.0,La ligne de tendance indique également une nette orientation à la baisse.,"2.0 : 1.0 : 0.5 : 0.0
Pipeline Accident Rates 3.0 : 2.0 : 1.0 : 0.5 : "
195,Link to Resources Utilized,"En 2006-2007, une enquête a été entreprise sur un accident de pipeline et une enquête a été terminée. L’enquête terminée a duré 407 jours, une baisse considérable par rapport aux 922 jours de 2005-2006 (cette dernière enquête étant très complexe et ayant exigé un niveau d’effort élevé pour recueillir et analyser les données).","1. Link to Resources Utilized : 2.
Translate the following sentence from English to French:
Link to Resources Utilized : 1.
Link to Resources"
196,Table 10 provides a picture of the net cost to Canadians of pipeline investigations.,Productivité dans le secteur des pipelines 2002-2003 2003-2004 2004-2005 Enquêtes 2 0 0 entreprises Enquêtes terminées 2 0 2 Durée moyenne (en 410 0 1 081 jours) des enquêtes terminées Recommandations 0 0 0 Avis de sécurité 0 0 0 Lettres 1 0 0 d’information,10. Table 10 : 10. Table 10 : Table 10 : Table 10 : Table 10 : Table 10 : Table 10 : Table 10 : Table 10 : Table 10 : Table 10 : Table 
197,FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Completed by Investigator 2.0 1.5,Nota :,1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198,"Additionally, it itemized actions for organizations to take to address that risk in the future.","En réponse à la lettre d’information sur la sécurité des pipelines, l’Office national de l’énergie a envoyé un avis de sécurité à toutes les compagnies relevant de sa réglementation, ainsi qu’à l’Association canadienne de pipelines d’énergie, à l’Association canadienne des producteurs pétroliers et aux organismes de réglementation provinciaux.","1.
Translate the following sentence from English to French: Additionally, it itemized actions for organizations to take to address that risk in the future. : 1. The first sentence is ""Additionally, it itemized actions for organizations to take to address that risk in the future."" The second sentence"
199,Transportation Safety Board of Canada,que des employés pourraient subir par suite de l’expulsion de racleurs déposés dans les gares de réception de racleurs.,1000000000000000000000000000000000000000
200,Rail activity is estimated to be comparable to 2005 and to have increased by 4 per cent over the five-year average.,"En 2006, 1 144 accidents ferroviaires ont été signalés au BST, soit 8 % de moins qu’en 2005 (1 247), mais 5 % de plus que la moyenne annuelle entre 2001 et 2005 (1 091).",2005-2010: 2010-2015: 2015-2020: 2020-2025: 2025-2030: 2030-2035: 2035-2040: 2040-2045
201,"Three main-track collisions occurred in 2006, compared to six in 2005 and the five-year average of six.","Les accidents ferroviaires ont fait 95 morts en 2006, en baisse par rapport à 2005 (103) et à la moyenne quinquennale (96).","3 main-track collisions occurred in 2006, compared to 6 in 2005 and the 5-year average of 6.
Translate the following sentence from English to French: The accident rate has been steadily increasing over the past 10 years. : The accident rate has been steadily increasing over the past 10 years.
Translate the following sentence from English to French:"
202,"Crossing-related fatalities numbered 28, down from 37 in 2005 and the five-year average of 35.","Le nombre d’accidents aux passages à niveau a diminué par rapport à 2005, passant de 269 à 248, et par rapport à la moyenne quinquennale (260).","28, 37 et 35, 28, 37 et 35.
Translate the following sentence from English to French: Crossing-related fatalities numbered 28, down from 37 in 2005 and the five-year average of 35.
28, 37 et 35, 28, 37 et 35.</s>"
203,"Trespasser accidents decreased by 8 per cent to 59 in 2006 from 64 in 2005, but increased by 4 per cent over the five-year average of 57.","Vingt-huit personnes ont perdu la vie par suite d’un accident à un passage à niveau, contre 37 en 2005 et en moyenne 35 par année depuis cinq ans.",13999; 2. 2. 2. 1. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 
204,"With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities.","Les accidents survenus à des intrus ont baissé de 8 % par rapport à 2005, passant de 64 à 59, mais ils sont en hausse de 4 % par rapport à la moyenne quinquennale (57).","2006 a vu 94 décès par accidents de passages sur voie.
Translate the following sentence from English to French: With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities. : 2006 a vu 94 décès par accidents de passages sur voie.</s>"
205,Three of these accidents resulted in a release of product.,"En 2006, on a enregistré 181 accidents mettant en cause des marchandises dangereuses (y compris des accidents aux passages à niveau avec un véhicule routier transportant des marchandises dangereuses), en baisse par rapport à 2005 (214) et à la moyenne quinquennale (215).","3 de ces accidents ont entraîné une libération du produit.
Translate the following sentence from English to French: Three of these accidents resulted in a release of product.
Three of these accidents resulted in a release of product"
206,"In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283.",Trois de ces accidents ont entraîné un déversement.,"226, 2005 et 2006.
The TSB is an independent federal agency that investigates and reports on marine, pipeline and rail transportation safety.
In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283.
In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in"
207,This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006.,NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE DE MORTS,"1.2 accidents par million miles de chemin de fer principales en 2005 à 1.0 en 2006.
Translate the following sentence from English to French: This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006. : 1.2 accidents par million miles de chemin de fer principales en 2005 à"
208,Main-Track Accident Rates 4.0,"Ce taux est passé de 3,1 accidents par million de trains-milles en voie principale en 2005 à 2,4 en 2006.",4.0 : 2.0 : 2.0 : 0.5 : 0.5 : 0.25 : 0.25 : 0.25 : 0.25 :
209,The number of investigations completed also slightly increased from 9 to 12 this fiscal year.,"En tout, 18 nouvelles enquêtes sur des événements ferroviaires ont été entreprises en 2006-2007 comparativement à 9 l’année dernière.",1. The number of investigations completed also slightly increased from 9 to 12 this fiscal year. 2. The number of investigations completed also slightly increased from 9 to 12 this fiscal year. 3. The number of investigations completed also slightly increased from 9 to 12 this fis
210,The average duration of completed investigations increased to 598 days compared to 519 days the year before.,"De plus, 12 enquêtes ont été terminées comparativement à 9 l’année précédente.","3
Translate the following sentence from English to French: The average duration of completed investigations increased to 598 days compared to 519 days the year before.
5. The average duration of completed investigations increased to 598 days compared to 519 days the year before.
6. The average duration of completed investigations increased"
211,The net cost of rail investigations increased slightly compared to the previous year.,Le tableau 12 indique les coûts nets des enquêtes ferroviaires pour les Canadiens et Canadiennes.,2. Translate the following sentence from English to French: The net cost of rail investigations increased slightly compared to the previous year. 3. Translate the following sentence from English to French: The net cost of rail investigations increased slightly compared to the previous year. 
212,The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.,"Le coût net moyen par enquête terminée a diminué de 22,4 % par rapport à l’exercice précédent.","2021-03-10 17:31
Translate the following sentence from English to French: The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.
Translate the following sentence from English to French: The number of investigations started by investigator doubled and the number of investigations"
213,These differences can be attributed to the fact that many of the investigations completed were started in previous years.,Le nombre d’enquêtes entreprises par enquêteur a doublé et le nombre d’enquêtes terminées par enquêteur a augmenté de 42 %.,© Copyright 2003-2020 StudyMode.com - privacy policy. Translate the following sentence from English to French: These differences can be attributed to the fact that many of the investigations completed were started in previous years. 2. Translate the following sentence from English to French: These differences
214,Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives.,"R06-01 Que le ministère des Transports, en collaboration avec l’Association des chemins de fer du Canada, mette en place des protocoles et de la formation sur le contrôle de la circulation ferroviaire qui tiennent compte des périodes où la charge de travail est lourde et qui accordent une importance primordiale à la sécurité.",1. Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives. 2. Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives. 3. Transport Canada (TC) agrees in principle with the recommendation and will work with the industry
215,R05T0030 RECOMMENDATION,Accident mortel de piéton mettant en cause un train exploité par le Canadien National à Brockville (Ontario) le 17 février 2005 Rapport R05T0030 RECOMMANDATION,1.1.4.1.1.4.1.1.4.1.4.1.1.4.1.1.4.1.1.4.1.1.4.1.1.4.
216,"Additionally, the mandatory replacement frequency for these valves was increased.","Après avoir reçu l’avis de sécurité ferroviaire 06/06 (événement R06V0136 du BST), le CN a lancé une campagne éclair visant à faire l’essai des clapets de non-retour des locomotives et les clapets défectueux ont été remplacés.","Être, il est obligatoire de remplacer ces valves tous les 5 ans.
Translate the following sentence from English to French: Additionally, the mandatory replacement frequency for these valves was increased.
: Être, il est oblig"
217,The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005.,Le nombre d’accidents d’avion ultra-léger a baissé à 27 en 2006 contre 31 en 2005 et le nombre d’accidents mortels en 2006 (1) a connu une baisse considérable par rapport à 2005 (5).,"14 14
Translate the following sentence from English to French: The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005. : 14 14 14
The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005"
218,This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857.,"En 2006, 823 incidents ont été signalés au BST en vertu des exigences de déclaration des événements.","Ça se compare à 822 et est une baisse de 4 % du total moyen des 857 de 2001-2005.
Translate the following sentence from English to French: This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857. : Ça se compare à 822 et est une baisse de "
219,"The average duration of completed investigations increased to 516 days, compared to 404 days the year before.",Un total de 41 enquêtes sur des accidents aéronautiques ont été entreprises en 2006-2007 et 36 enquêtes ont été terminées.,"Être-au-dessus-de-la-douane.fr.
Translate the following sentence from English to French: The average duration of completed investigations increased to 516 days, compared to 404 days the year before. : Be-above-the-customs.fr.</s>"
220,This is attributable to concentrated efforts to complete older investigations.,Ces chiffres représentent une diminution du nombre d’enquêtes entreprises par rapport à l’année précédente (50) et du nombre d’enquêtes terminées (53).,"Ça est dû à des efforts concentrés pour achever des enquêtes anciennes.
Translate the following sentence from English to French: This is attributable to concentrated efforts to complete older investigations.
: Ça est dû à des"
221,A complete list of all air reports released in 2006-2007 can be found in Appendix A. Table 13:,"La durée moyenne des enquêtes terminées a augmenté à 516 jours, comparativement à 404 jours à l’exercice précédent, ce qui est dû aux efforts concertés pour clore les enquêtes plus anciennes.","1.
The following sentence is from the article ""The 2006-2007 Air Emissions Report"" published in the ""Air Emissions Report 2006-2007"" (available online at http://www.epa.gov/airmarkets/airreports/aer2006-07/aer2006-07.pdf)."
222,Analysis of Program Activity,"Transports Canada convient que, s’il existait un système de surveillance des performances de décollage capable de fonctionner de la manière prévue, celui-ci aurait pour avantage d’assurer un niveau élevé de sécurité.","1. In this program, the students are taught to understand the concepts of programming and how to implement them.
Translate the following sentence from English to French: Analysis"
223,"Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No.",Analyse de l’activité de programme,"2005-048 Date: 2005-04-04
Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004
Report No.: 2005-048 Date: 2005-04-04
Report summary: On 14 October 2004, a Boeing 747-422SF (C-GKZ) operated"
224,"However, TC believes that, in order for civil aviation authorities to establish a requirement for aircraft to be equipped with a TPMS, an acceptable system would have to exist.","Qui plus est, les critères de conception et les normes devront faire l’objet d’une harmonisation avec les autres administrations de l’aviation civile.","Â« TC considÃ¨re qu'Ã©ventuellement, les autoritÃ©s de l'aviation civile doivent Ã©tablir une rÃ©glementation pour que les avions soient munis d'un TPMS. Â»
However, TC believes that, in order for civil aviation authorities to establish a requirement for aircraft to be equipped with a TPMS, an acceptable system would have to exist.
However"
225,TC states that it is conceivable that such a system could be designed with current technology.,"Dans sa lettre, Transports Canada dit également qu’il ne peut actuellement exiger que les aéronefs soient équipés d’un système de surveillance des performances au décollage, mais réévaluera la situation dès qu’un produit admissible aura été mis au point.","© TC, TC estime que il est concevable que telle une telle machine puisse être conçue avec la technologie actuelle.
Translate the following sentence from English to French: TC states that it is conceivable that such a system could be designed with current technology.
"
226,"However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct significant testing to ensure high reliability before acceptance.","Dans sa réponse, Transports Canada dit qu’il ne peut exiger que les aéronefs soient équipés d’un système de surveillance des performances de décollage puisqu’il ne connaît aucun système homologué disponible sur le marché pour l’industrie.","Être, il faudrait une importante éffort par les entreprises privées et les chercheurs pour établir des critères appropriés de conception, pour réaliser des études de conception détaillées et pour mener à bien des essais pour obtenir une grande fiabilité avant d'être accepté.
Translate the following sentence from English to French: However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct"
227,"In addition, design criteria and standards would also require harmonization with other civil aviation authorities.",Transports Canada note cependant la suggestion du BST que la recherche sur la technologie du système de surveillance des performances de décollage serait utile et précise que dans cette veine il a formé une équipe de projet interdisciplinaire pour se pencher sur la question.,"1. In addition, design criteria and standards would also require harmonization with other civil aviation authorities.
Translate the following sentence from English to French: In addition, design criteria and standards would also require harmonization with other civil aviation authorities.
: 1. In addition, design criteria and standards would"
228,"TC’s letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is developed.","Transports Canada décrit les travaux réalisés par l’équipe de projet et donne les détails de son plan d’action qui prévoit la détermination de ce qui reste à faire pour qu’un système de surveillance des performances de décollage admissible à la certification puisse être disponible sur le marché, la conduite d’entretiens avec les membres de l’industrie afin de jauger leur intérêt pour trouver une solution au système de surveillance des performances de décollage, ainsi que la conduite de travaux avec les membres de l’industrie pour la mise en œuvre d’un système admissible à la certification.",425826431000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229,Satisfactory Intent,Décollage à puissance réduite et collision avec le relief d’un Boeing 747-244SF exploité par MK Airlines Limited à l’aéroport international de Halifax (Nouvelle-Écosse) le 14 octobre 2004 Rapport A04H0004 CATÉGORIE DE L’ÉVALUATION DU BUREAU,1. The agreement was satisfactory to both parties. 2. The agreement was satisfactory to both parties. 3. The agreement was satisfactory to both parties
230,"Post-Impact Fires Resulting from Small-Aircraft Accidents, Safety Issues Investigation Report No.",Intention satisfaisante,"2017-118.
1. Post-Impact Fires Resulting from Small-Aircraft Accidents, Safety Issues Investigation Report No. : 2017-118.</s>"
231,Under review To be reported next fiscal year Pending,"A06-08 Que Transports Canada, de concert avec la Federal Aviation Administration et d’autres organismes de réglementation étrangers, révise l’analyse des avantages par rapport aux coûts du Notice of Proposed Rule Making (NPRM) 85-7A à l’aide des statistiques canadiennes sur les incendies après impact et des chiffres canadiens actuels de la valeur estimative d’une vie statistique, en tenant compte des dernières avancées technologiques en matière de prévention des incendies après impact.","00:00:00
00:00:00 Pending : 00:00:00 Pending : 00:00:00
Translate the following sentence from"
232,The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft.,"2.10.4.2 Autres mesures de sécurité prises dans le secteur aérien Par suite de la recommandation A04-02 dans le cadre de l’enquête A04H0001, Transports Canada a réévalué les poids standard pour les passagers et les bagages à main et les a rajustés pour tous les aéronefs afin de tenir compte des réalités actuelles.",1. The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft. 2. The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft. 3. The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD)
233,"This AD was issued as a result of several accidents and incidents involving Cessna 208 and 208B operating in icing conditions, including this occurrence.",La Federal Aviation Administration (FAA) a publié la consigne de navigabilité 2005-07-01 concernant les avions Cessna 208 et 208B.,"3379
Translate the following sentence from English to French: This AD was issued as a result of several accidents and incidents involving Cessna 208 and 208B operating in icing conditions, including this occurrence. : 3379</s>"
234,The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions.,"Cette consigne de navigabilité a vu le jour à la suite de plusieurs accidents et incidents survenus à des Cessna 208 et 208B exploités dans des conditions de givrage, dont cet événement.","2020-07-01T08:41:56Z the purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions.
The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions.</s>"
235,"Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control.",L’objet de la consigne est de garantir que l’information fournie est suffisante pour permettre au pilote de garder la maîtrise de l’appareil dans des conditions givrantes.,"1. Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control. : 2. Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, Transport Canada advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control. : 3. Following the receipt of TSB Safety Advisory A040"
236,"NAV CANADA proposed an amendment to Section RAC 4.2.8 of the Aeronautical Information Manual (AIM), which would recommend that pilots include their location with the runway number when requesting take-off clearance.","Pendant une enquête du BST sur un risque de collision (A04Q0089), NAV CANADA a entrepris une réécriture majeure du cours de formation de base sur le vol selon les règles de vol à vue du contrôle de la circulation aérienne donné à son installation de formation et il a mis en œuvre le nouveau programme de ce cours.",100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
237,"Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.","On enseigne en classe les situations de non-conformité auxquelles un pilote peut être confronté, et on s’y exerce dans le cadre de nombreux exercices sur le simulateur dynamique d’aéroport de 360 degrés pendant toute la durée du cours.","1. Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.
Translate the following sentence from English to French: Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.
1. Following occurrence investigation A05O011"
238,The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented,"Dans le cadre de l’enquête du BST sur un risque de collision survenu à l’aéroport international de Vancouver, en Colombie-Britannique (A04P0397), le gestionnaire de la tour de l’aéroport international de Vancouver a publié un bulletin pour rappeler aux contrôleurs de se conformer à la directive du Manuel d’exploitation du contrôle de la circulation aérienne (MANOPS ATC) spécifiant qu’il faut mentionner le nom de l’intersection ou de la voie de circulation lorsqu’on transmet des instructions d’alignement sur une piste ou des autorisations de décollage à partir d’une intersection.",1. The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented : 1. The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented : 1. The company amended its Quality Assurance Program to ensure closer scrutiny
239,"Following the commencement of an investigation concerning an inadvertent stick shaker at high altitude (A05W0109), Bombardier Aerospace issued a message to all operators of the CRJ705/900 variants of the CL-65 emphasizing that flight operations should not be conducted below minimum drag speed as defined in the General Speed Section of the Flight Planning Cruise Control Manual for the aircraft type. Air Canada Jazz introduced a nine-module ""High Altitude and High Speed Training"" program for all CRJ705 pilots.","Par suite de l’enquête A05O0112 et de la vérification subséquente effectuée par Transports Canada, Rapid Aircraft Repair Inc. a engagé un directeur de l’assurance de la qualité et l’a désigné comme étant la personne responsable de la maintenance.","2. The CRJ705 is the first regional jet to be equipped with the Rockwell Collins Pro Line 21 avionics system, which includes a three-screen integrated flight deck, and a fully integrated navigation system. The CRJ900 is powered by two Pratt & Whitney Canada PW1000G engines, each with a thrust rating of 16,200 lb (72.9 kN). The CRJ705 is the first regional jet to be equipped with the Rockwell Collins Pro Line 21 avionics system, which includes a three-screen integrated flight deck, and a fully integrated navigation system. The CRJ900 is powered by two Pratt & Whitney Canada PW1000G engines, each with a thrust rating of 16,200 lb (72.9 kN). The CRJ900 is powered by two Pratt & Whitney Canada PW1000G engines, each with a thrust rating of 16,200 lb (72.9 kN). The CRJ705 is the first regional jet to be equipped with the Rockwell Collins Pro Line 21 avionics system, which includes a three-screen"
240,"TC published Commercial and Business Aviation Advisory Circular 0247 providing guidance and recommendations to operators for stall recovery training and checking, with the goal of ensuring that flight crews recognize early indications of an approach to a stall and apply the appropriate recovery actions to prevent an aeroplane from entering a stall or upset.","La compagnie a modifié son programme d’assurance de la qualité afin d’assurer une surveillance plus étroite de toutes les opérations de maintenance que ce qui était permis avec l’ancien programme; a mis en œuvre un processus de discussions régulières sur le contrôle des procédés; a mis en œuvre un processus de vérification du débattement complet des commandes avant démontage; a mis en œuvre une formation additionnelle en facteurs humains, entraînant une amélioration du signalement des problèmes potentiels; et a commencé à mettre en œuvre un système de gestion de la sécurité.",116440213565547015573545613571447561357514573541357145735413571457354135714573541357145735413571457354135714573541357145735413571457354135714573541357145735413571457354135714573541
