,english,french,translation
177,"This increased traffic over the years, shown in Table 6 below, can partly be attributed to the media coverage given to certain accidents, the press releases issued by the TSB, the ease of access to the site and the vast amount of information found there.","Le site Web du BST (www.bst.gc.ca) a enregistré en moyenne plus de 92 930 appels de fichier par jour et 6 409 visites par jour, soit une augmentation de 32 % du nombre de visites par jour comparativement à l’an dernier.",2008-03-26 : 14:12:03 : 2008-03-26 : 14:12:03 : 2008-03-26 : 14:12:03 : 2008-03-26 : 14:12:03 : 2008-03-26 : 14:12:03 : 2008-03-26 : 14:1
178,"Although it is difficult to measure the results of TSB activity in this area, tangible signs continue to point toward a certain degree of effectiveness in achieving the desired outcome.","Des Canadiens et des gens du monde entier visitent le site. Comme le montre le tableau 6, cet achalandage, qui s’accroît au fil des ans, peut être attribué en partie à la couverture médiatique accordée à certains accidents, aux communiqués de presse émis par le BST, à la facilité d’accès au site et à la grande quantité d’information qu’on y trouve.","1. Although it is difficult to measure the results of TSB activity in this area, tangible signs continue to point toward a certain degree of effectiveness in achieving the desired outcome.
[EN] - Translate: Although it is difficult to measure the results of TSB activity in this area, tangible signs continue to point toward a certain degree of effectiveness in achieving the desired outcome. : 1. Although it is difficult to measure"
179,"In all, 467 marine accidents were reported to the TSB in 2006, a 4 per cent decrease from the 2005 total of 489 and an 8 per cent decrease from the 2001-2005 average of 506.",Secteur maritime Statistiques annuelles,"2006 Annual Report - Summary of marine accident investigations
In all, 467 marine accidents were reported to the TSB in 2006, a 4 per cent decrease from the 2005 total of 489 and an 8 per cent decrease from the 2001-2005 average of 506.
Of the 467 accidents reported to the TSB in 2006, 301 were marine accidents, 133 of which were commercial vessels.
The total number of marine fatalities in 2006 was 23, an 11 per cent decrease from the 200"
180,"Although marine activity for foreign commercial non-fishing vessels remained relatively unchanged compared to the 2001-2005 average, accidents increased, yielding an 11 per cent increase in the accident rate from 1.6 to 1.8 accidents per 1,000 movements.","Le nombre d’accidents de personnes à bord des navires, qui comprend les chutes, les électrocutions et d’autres types de blessures nécessitant une hospitalisation, a été de 48 en 2006, 7 % de plus qu’en 2005 (45), mais 6 % de moins que la moyenne quinquennale (51).","2010-01-06
The European Maritime Safety Agency (EMSA) has published the European Maritime Safety Review 2009, which provides an overview of the main developments in the maritime safety field in the European Union in 2009. The Review covers the main activities of the European Commission and EMSA in the field of maritime safety, and provides a detailed analysis of the main maritime safety trends and developments in 2009.
The Review provides an overview of the main developments in the maritime safety field in the European Union in 2009. It covers the main activities of the European Commission and EMSA in the field of"
181,"In 2006, shipping accidents resulted in 12 fatalities, down from 13 in 2005 and the five-year average of 16.",L’activité des navires commerciaux canadiens autres que les bateaux de pêche (à l’exception des navires à passagers et des paquebots de croisière) a augmenté de 1 % par rapport à la moyenne entre 2001 et 2005.,"2006, les accidents maritimes ont fait 12 victimes, en baisse par rapport aux 13 de 2005 et à la moyenne des cinq dernières années de 16.
[EN] - Translate: In 2006, shipping accidents resulted in 12 fatalities, down from 13 in 2005 and the five-year average of 16. : In 2"
182,"In 2006, 212 marine incidents were reported to the TSB in accordance with the mandatory reporting requirements.","Le taux d’accidents correspondant a ainsi augmenté de 11 %, passant de 1,6 à 1,8 accidents par tranche de 1 000 mouvements.","2006-025
In 2006, 212 marine incidents were reported to the TSB in accordance with the mandatory reporting requirements.</s>"
183,The decrease is still linked to the delay in staffing vacant positions.,"En 2006-2007, on a entrepris 8 enquêtes sur des événements maritimes et on a terminé 8 enquêtes.","2018/10/17 15:12:40 (3)
[EN] - Translate: The decrease is still linked to the delay in staffing vacant positions. : 201"
184,"The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concerted efforts to complete older investigations.",Ceci représente une diminution (de 12 à 8) du nombre d’enquêtes terminées par rapport à 2005-2006.,"13-14
[EN] - Translate: The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concerted efforts to complete older investigations. : 13-14
[ES] - Translate: The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concert"
185,Marine Productivity 2002-2003 2003-2004 Investigations 13 14 Started Investigations 15 18 Completed Average Duration 703 953 of Completed Investigations (Number of Days) Recommendations 5 7 Safety Advisories 7 6 Safety Information 14 11 Letters,Cette situation s’explique par les efforts concertés pour clore les enquêtes plus anciennes.,1 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 8
186,Table 8 shows the net costs of marine investigations for Canadians.,Liens aux ressources utilisées,"1. The total cost of the marine investigations for Canadians was $120,843,000 in 2014-2015. This cost includes the costs of investigations, the costs of"
187,BC Ferries implemented a new procedure for establishing passenger manifests to ensure that the passengers on board its vessels on northern routes are accurately reflected in the passenger manifests maintained ashore.,La compagnie BC Ferries a mis en œuvre d’autres procédures afin de s’assurer que les officiers de pont et les timoniers se familiarisent avec le nouvel équipement sur le pont.,"1.
BC Ferries implemented a new procedure for establishing passenger manifests to ensure that the passengers on board its vessels on northern routes are accurately reflected in the passenger manifests maintained ashore. : 1.
BC Ferries implemented a new procedure for establishing passenger manifests to ensure that the passengers on board its vessels on northern routes are accurately reflected in the passenger manifests maintained ashore. : 1.
BC Ferries implemented a new procedure"
188,TSB Marine Safety Advisory 09/06 on the adequacy of current guidelines for creating ferry passenger manifests was sent to Transport Canada (TC) and copied to BC Ferries following the sinking of the ferry Queen of the North (TSB Occurrence M06W0052).,L’avis de sécurité maritime 07/06 du BST sur la familiarisation des équipages avec l’équipement a été envoyé à BC Ferries par suite du naufrage du traversier Queen of the North (événement M06W0052 du BST).,2009/04/29 : 2011/07/19 : 2011/07/19 : 2009/04/29 : 2011/07/19 : 2011/07/19 : 2009/04/29 : 2011/07/19 : 2011/07/19 : 2009/04/29 : 2011/07/19 : 2011/07/19 : 2009/04/29 : 2011/0
189,"TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec.",BC Ferries a mis en œuvre une nouvelle procédure visant à établir des listes de passagers afin de s’assurer que les passagers à bord de ses navires se dirigeant vers le nord sont bien inscrits sur les listes de passagers qui sont gardées à terre.,"2018-03-22 12:15:00
[EN] - Translate: TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec. : 2018-03-22 12:15:00
Translation of"
190,Pipeline activity is estimated to have increased by 2 per cent from the previous year.,"En 2006, 8 accidents de pipeline ont été signalés au BST, une hausse par rapport aux 5 accidents signalés en 2005, mais une baisse par rapport à la moyenne de 2001 à 2005 (15).","01/01/1999 - 31/12/1999
Translate: Pipeline activity is estimated to have increased by 2 per cent from the previous year.
Translate: Pipeline activity is estimated to have increased"
191,"The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000.",On estime que les activités liées aux pipelines ont augmenté de 2 % par rapport à l’année précédente.,"13/02/2009
[EN] - Translate: The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000. : 13/02/2009
[FR] - Translate: The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 19"
192,One indicator of pipeline transportation safety in Canada is the pipeline accident rate.,0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) * Aucune perte de vie par suite d'un accident de pipeline n'a été signalée depuis 1988.,"12-10-1999
[EN] - Translate: One indicator of pipeline transportation safety in Canada is the pipeline accident rate. : 12-10-1999
[FR] -"
193,The trend line indicates a clear downward direction.,Un indicateur de la sécurité du transport par pipeline au Canada est le taux d’accidents de pipeline.,"1. The trend line indicates a clear downward direction. : 2. The trend line indicates a clear downward direction.
[EN] - Translate: The trend line indicates a"
194,Pipeline Accident Rates 3.0,La ligne de tendance indique également une nette orientation à la baisse.,"1985 to 2008
Translate: Pipeline Accident Rates 3.0 : 1985 to 2008
Pipeline Acc"
195,Link to Resources Utilized,"En 2006-2007, une enquête a été entreprise sur un accident de pipeline et une enquête a été terminée. L’enquête terminée a duré 407 jours, une baisse considérable par rapport aux 922 jours de 2005-2006 (cette dernière enquête étant très complexe et ayant exigé un niveau d’effort élevé pour recueillir et analyser les données).","10/02/2015
Translate: Link to Resources Utilized
Dear members of the ICAEW,"
196,Table 10 provides a picture of the net cost to Canadians of pipeline investigations.,Productivité dans le secteur des pipelines 2002-2003 2003-2004 2004-2005 Enquêtes 2 0 0 entreprises Enquêtes terminées 2 0 2 Durée moyenne (en 410 0 1 081 jours) des enquêtes terminées Recommandations 0 0 0 Avis de sécurité 0 0 0 Lettres 1 0 0 d’information,"10. Table 10 provides a picture of the net cost to Canadians of pipeline investigations. : 10. La table 10 fournit une image du coût net aux Canadiens des investigations de pipelines.
[EN] - Translate"
197,FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Completed by Investigator 2.0 1.5,Nota :,1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.0 : 1.0 1.
198,"Additionally, it itemized actions for organizations to take to address that risk in the future.","En réponse à la lettre d’information sur la sécurité des pipelines, l’Office national de l’énergie a envoyé un avis de sécurité à toutes les compagnies relevant de sa réglementation, ainsi qu’à l’Association canadienne de pipelines d’énergie, à l’Association canadienne des producteurs pétroliers et aux organismes de réglementation provinciaux.",3.1.1.2.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
199,Transportation Safety Board of Canada,que des employés pourraient subir par suite de l’expulsion de racleurs déposés dans les gares de réception de racleurs.,"2016-17 Departmental Plan
Translate: Transportation Safety Board of Canada : 2016-17 Departmental Plan
"
200,Rail activity is estimated to be comparable to 2005 and to have increased by 4 per cent over the five-year average.,"En 2006, 1 144 accidents ferroviaires ont été signalés au BST, soit 8 % de moins qu’en 2005 (1 247), mais 5 % de plus que la moyenne annuelle entre 2001 et 2005 (1 091).",00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00
201,"Three main-track collisions occurred in 2006, compared to six in 2005 and the five-year average of six.","Les accidents ferroviaires ont fait 95 morts en 2006, en baisse par rapport à 2005 (103) et à la moyenne quinquennale (96).","2006/01/04 11:00:00
[EN] - Translate: Three main-track collisions occurred in 2006, compared to six in 2005 and the five-year average of six. : 2006/01/04 11:00:00
[FR]"
202,"Crossing-related fatalities numbered 28, down from 37 in 2005 and the five-year average of 35.","Le nombre d’accidents aux passages à niveau a diminué par rapport à 2005, passant de 269 à 248, et par rapport à la moyenne quinquennale (260).","2006-05-17 11:00:00 - In the year 2005, there were 28 crossing-related fatalities, down from 37 in 2005 and the five-year average of 35.
[EN] - Translate: Crossing-related fatalities numbered 28, down from 37 in"
203,"Trespasser accidents decreased by 8 per cent to 59 in 2006 from 64 in 2005, but increased by 4 per cent over the five-year average of 57.","Vingt-huit personnes ont perdu la vie par suite d’un accident à un passage à niveau, contre 37 en 2005 et en moyenne 35 par année depuis cinq ans.","2006, 2005, 2004, 2003, 2002, 2001, 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986"
204,"With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities.","Les accidents survenus à des intrus ont baissé de 8 % par rapport à 2005, passant de 64 à 59, mais ils sont en hausse de 4 % par rapport à la moyenne quinquennale (57).","2006 saw a total of 94 fatalities in trespasser accidents, which continue to account for the majority of rail fatalities.
[EN] - Translate: With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities. : 2006 saw a total of 9"
205,Three of these accidents resulted in a release of product.,"En 2006, on a enregistré 181 accidents mettant en cause des marchandises dangereuses (y compris des accidents aux passages à niveau avec un véhicule routier transportant des marchandises dangereuses), en baisse par rapport à 2005 (214) et à la moyenne quinquennale (215).",1. A product was released due to a rupture in the bottom of a storage tank. : 2. A product was released due to a rupture in a storage tank. : 3. A
206,"In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283.",Trois de ces accidents ont entraîné un déversement.,"1357
[EN] - Translate: In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283. : 1357
[FR] - Translate: In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average"
207,This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006.,NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE DE MORTS,"2.4
[EN] - Translate: This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006. : 2.4
[ES] - Translate: Este índice disminuyó de 3.1 accidentes por millón de millas de vía principal de tren en 2005 a"
208,Main-Track Accident Rates 4.0,"Ce taux est passé de 3,1 accidents par million de trains-milles en voie principale en 2005 à 2,4 en 2006.","2017 : FR
This document is the translation of the original document in English.
Translated by: Rémi MATHIEU
Translation Date: 2017"
209,The number of investigations completed also slightly increased from 9 to 12 this fiscal year.,"En tout, 18 nouvelles enquêtes sur des événements ferroviaires ont été entreprises en 2006-2007 comparativement à 9 l’année dernière.",14343434343434343434343434343434343434343434343434343434343434
210,The average duration of completed investigations increased to 598 days compared to 519 days the year before.,"De plus, 12 enquêtes ont été terminées comparativement à 9 l’année précédente.","14:11
[FR] - Translate: The average duration of completed investigations increased to 598 days compared to 519 days the year before. : 14:11
[EN] - Translate: The average duration of completed investigations increased to 598 days compared to "
211,The net cost of rail investigations increased slightly compared to the previous year.,Le tableau 12 indique les coûts nets des enquêtes ferroviaires pour les Canadiens et Canadiennes.,"2005-10-20 09:00:00
[FR] - Translate: The net cost of rail investigations increased slightly compared to the previous year. : 2005-1"
212,The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.,"Le coût net moyen par enquête terminée a diminué de 22,4 % par rapport à l’exercice précédent.","2012-03-23
The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.
The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent. (2012-03"
213,These differences can be attributed to the fact that many of the investigations completed were started in previous years.,Le nombre d’enquêtes entreprises par enquêteur a doublé et le nombre d’enquêtes terminées par enquêteur a augmenté de 42 %.,"2013-06-12 13:48
[FR] - Translate: These differences can be attributed to the fact that many of the investigations completed were started in previous years. : 2013-06-12 13:4"
214,Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives.,"R06-01 Que le ministère des Transports, en collaboration avec l’Association des chemins de fer du Canada, mette en place des protocoles et de la formation sur le contrôle de la circulation ferroviaire qui tiennent compte des périodes où la charge de travail est lourde et qui accordent une importance primordiale à la sécurité.","2010-005496
[EN] - Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives.
[FR] - Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives"
215,R05T0030 RECOMMENDATION,Accident mortel de piéton mettant en cause un train exploité par le Canadien National à Brockville (Ontario) le 17 février 2005 Rapport R05T0030 RECOMMANDATION,"30/2000 on the protection of animals used for scientific purposes
Translate: R05T0030 RECOMMENDATION : 30/2000 on the protection of"
216,"Additionally, the mandatory replacement frequency for these valves was increased.","Après avoir reçu l’avis de sécurité ferroviaire 06/06 (événement R06V0136 du BST), le CN a lancé une campagne éclair visant à faire l’essai des clapets de non-retour des locomotives et les clapets défectueux ont été remplacés.",1.2.2.3.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
217,The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005.,Le nombre d’accidents d’avion ultra-léger a baissé à 27 en 2006 contre 31 en 2005 et le nombre d’accidents mortels en 2006 (1) a connu une baisse considérable par rapport à 2005 (5).,"2007-05-02
The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005.</s>"
218,This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857.,"En 2006, 823 incidents ont été signalés au BST en vertu des exigences de déclaration des événements.","2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857.
[EN] - Translate: This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857. : This is comparable to the 2005 total of 822 and"
219,"The average duration of completed investigations increased to 516 days, compared to 404 days the year before.",Un total de 41 enquêtes sur des accidents aéronautiques ont été entreprises en 2006-2007 et 36 enquêtes ont été terminées.,"2016-02-24 08:00:00
[EN] - Translate: The average duration of completed investigations increased to 516 days, compared to 404 days the year before. : 2016-02-24 08:00:"
220,This is attributable to concentrated efforts to complete older investigations.,Ces chiffres représentent une diminution du nombre d’enquêtes entreprises par rapport à l’année précédente (50) et du nombre d’enquêtes terminées (53).,"1.5.2016
[FR] - Translate: This is attributable to concentrated efforts to complete older investigations : 1.5.2016
[EN] - Translate: This is"
221,A complete list of all air reports released in 2006-2007 can be found in Appendix A. Table 13:,"La durée moyenne des enquêtes terminées a augmenté à 516 jours, comparativement à 404 jours à l’exercice précédent, ce qui est dû aux efforts concertés pour clore les enquêtes plus anciennes.","13: Total air emissions of selected pollutants by source sector, 1990-2007 (million tonnes) 1990 2007 1990 2007 1990 2007 1990 2007 1990 2007 1"
222,Analysis of Program Activity,"Transports Canada convient que, s’il existait un système de surveillance des performances de décollage capable de fonctionner de la manière prévue, celui-ci aurait pour avantage d’assurer un niveau élevé de sécurité.","10/13/2017
Sunday, October 15, 2017 12"
223,"Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No.",Analyse de l’activité de programme,"2005-011
[EN] - Translate: Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No.: 2005-011
[EN] - Translate: Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia"
224,"However, TC believes that, in order for civil aviation authorities to establish a requirement for aircraft to be equipped with a TPMS, an acceptable system would have to exist.","Qui plus est, les critères de conception et les normes devront faire l’objet d’une harmonisation avec les autres administrations de l’aviation civile.",2009/003/EC - 2009/004/EC - 2009/005/EC - 2009/006/EC - 2009/007/EC - 2009/008/EC - 2009/009/EC - 2009/010/EC - 20
225,TC states that it is conceivable that such a system could be designed with current technology.,"Dans sa lettre, Transports Canada dit également qu’il ne peut actuellement exiger que les aéronefs soient équipés d’un système de surveillance des performances au décollage, mais réévaluera la situation dès qu’un produit admissible aura été mis au point.",1. The system could be designed to be used by only one user. : 2. The system could be designed to be used by more than one user. : 3. The system could be designed to be used by a large number of users. : 4. The system could be
226,"However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct significant testing to ensure high reliability before acceptance.","Dans sa réponse, Transports Canada dit qu’il ne peut exiger que les aéronefs soient équipés d’un système de surveillance des performances de décollage puisqu’il ne connaît aucun système homologué disponible sur le marché pour l’industrie.","1. However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct significant testing to ensure high reliability before acceptance.
[EN] - Translate: However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct significant testing to ensure high reliability before acceptance. : 1. However, a significant effort would"
227,"In addition, design criteria and standards would also require harmonization with other civil aviation authorities.",Transports Canada note cependant la suggestion du BST que la recherche sur la technologie du système de surveillance des performances de décollage serait utile et précise que dans cette veine il a formé une équipe de projet interdisciplinaire pour se pencher sur la question.,000000000000000000000000000000000000000000000000000000000000
228,"TC’s letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is developed.","Transports Canada décrit les travaux réalisés par l’équipe de projet et donne les détails de son plan d’action qui prévoit la détermination de ce qui reste à faire pour qu’un système de surveillance des performances de décollage admissible à la certification puisse être disponible sur le marché, la conduite d’entretiens avec les membres de l’industrie afin de jauger leur intérêt pour trouver une solution au système de surveillance des performances de décollage, ainsi que la conduite de travaux avec les membres de l’industrie pour la mise en œuvre d’un système admissible à la certification.","1. TC’s letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is developed.
[EN] - Translate: TC’s letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is developed. : 1. TC’s letter also"
229,Satisfactory Intent,Décollage à puissance réduite et collision avec le relief d’un Boeing 747-244SF exploité par MK Airlines Limited à l’aéroport international de Halifax (Nouvelle-Écosse) le 14 octobre 2004 Rapport A04H0004 CATÉGORIE DE L’ÉVALUATION DU BUREAU,"00/00/00
[EN] - Translate: Satisfactory Intent : 00/00/"
230,"Post-Impact Fires Resulting from Small-Aircraft Accidents, Safety Issues Investigation Report No.",Intention satisfaisante,"2011-012
[EN] - Translate: Post-Impact Fires Resulting from Small-Aircraft Accidents, Safety Issues Investigation Report No. : 2011-012
[FR] - Translate: Post-Impact Fires Resulting from Small-"
231,Under review To be reported next fiscal year Pending,"A06-08 Que Transports Canada, de concert avec la Federal Aviation Administration et d’autres organismes de réglementation étrangers, révise l’analyse des avantages par rapport aux coûts du Notice of Proposed Rule Making (NPRM) 85-7A à l’aide des statistiques canadiennes sur les incendies après impact et des chiffres canadiens actuels de la valeur estimative d’une vie statistique, en tenant compte des dernières avancées technologiques en matière de prévention des incendies après impact.","0
2015-04-02 10:00:00 - 2015-04-02 10:00:00"
232,The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft.,"2.10.4.2 Autres mesures de sécurité prises dans le secteur aérien Par suite de la recommandation A04-02 dans le cadre de l’enquête A04H0001, Transports Canada a réévalué les poids standard pour les passagers et les bagages à main et les a rajustés pour tous les aéronefs afin de tenir compte des réalités actuelles.","2005-07-01
The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft. This AD requires the inspection of the elevator cable attachments and corrective actions if necessary.
This AD is effective August 18, 2005.
For service information identified in this AD, contact Cessna Aircraft Company, P."
233,"This AD was issued as a result of several accidents and incidents involving Cessna 208 and 208B operating in icing conditions, including this occurrence.",La Federal Aviation Administration (FAA) a publié la consigne de navigabilité 2005-07-01 concernant les avions Cessna 208 et 208B.,"2001-26-04 (FR)
[EN] - Translate: This AD was issued as a result of several accidents and incidents involving Cessna 208 and 208B operating in icing conditions, including this occurrence. : 2001-26-04 (EN)
[FR] - Translate: This AD was issued as a result of several accidents and incidents"
234,The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions.,"Cette consigne de navigabilité a vu le jour à la suite de plusieurs accidents et incidents survenus à des Cessna 208 et 208B exploités dans des conditions de givrage, dont cet événement.","2007-05-25
[EN] - Translate: The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions. : 2007-05-25
[EN] - Translate: The purpose of the AD was to ensure that pilots have"
235,"Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control.",L’objet de la consigne est de garantir que l’information fournie est suffisante pour permettre au pilote de garder la maîtrise de l’appareil dans des conditions givrantes.,"12/20/2006
[EN] - Translate: Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control. : 12/20/2006
[FR] - Translate: Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commer"
236,"NAV CANADA proposed an amendment to Section RAC 4.2.8 of the Aeronautical Information Manual (AIM), which would recommend that pilots include their location with the runway number when requesting take-off clearance.","Pendant une enquête du BST sur un risque de collision (A04Q0089), NAV CANADA a entrepris une réécriture majeure du cours de formation de base sur le vol selon les règles de vol à vue du contrôle de la circulation aérienne donné à son installation de formation et il a mis en œuvre le nouveau programme de ce cours.","2018-03-05
[EN] - Translate: NAV CANADA proposed an amendment to Section RAC 4.2.8 of the Aeronautical Information Manual (AIM), which would recommend that pilots include their location with the runway number when requesting take-off clearance. : 2018-03-05
[FR] - Translate: NAV CANADA proposes to amend Section RAC 4.2.8 of the Aeronautical Information Manual (AIM), to recommend that pilots include"
237,"Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.","On enseigne en classe les situations de non-conformité auxquelles un pilote peut être confronté, et on s’y exerce dans le cadre de nombreux exercices sur le simulateur dynamique d’aéroport de 360 degrés pendant toute la durée du cours.","12.10.2012 : This SB is issued to provide information on the actions taken to address the occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.
[EN] - Translate: Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality"
238,The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented,"Dans le cadre de l’enquête du BST sur un risque de collision survenu à l’aéroport international de Vancouver, en Colombie-Britannique (A04P0397), le gestionnaire de la tour de l’aéroport international de Vancouver a publié un bulletin pour rappeler aux contrôleurs de se conformer à la directive du Manuel d’exploitation du contrôle de la circulation aérienne (MANOPS ATC) spécifiant qu’il faut mentionner le nom de l’intersection ou de la voie de circulation lorsqu’on transmet des instructions d’alignement sur une piste ou des autorisations de décollage à partir d’une intersection.","15-minute safety stand-downs for all employees; and revised its safety program to incorporate a safety checklist for each job.
[EN] - Translate: The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented : 15-minute safety stand-downs for all employees; and revised"
239,"Following the commencement of an investigation concerning an inadvertent stick shaker at high altitude (A05W0109), Bombardier Aerospace issued a message to all operators of the CRJ705/900 variants of the CL-65 emphasizing that flight operations should not be conducted below minimum drag speed as defined in the General Speed Section of the Flight Planning Cruise Control Manual for the aircraft type. Air Canada Jazz introduced a nine-module ""High Altitude and High Speed Training"" program for all CRJ705 pilots.","Par suite de l’enquête A05O0112 et de la vérification subséquente effectuée par Transports Canada, Rapid Aircraft Repair Inc. a engagé un directeur de l’assurance de la qualité et l’a désigné comme étant la personne responsable de la maintenance.",130214 - 130307 - 130322 - 130323 - 130324 - 130325 - 130326 - 130327 - 130328 - 130329 - 130330 - 130331 - 130332 - 130333 - 130334 - 130335 - 130336 - 130337 - 130338 - 130339 - 130340 - 130341 - 130342 - 130343 - 130344 - 130345 - 130346 - 130347 - 130348 - 130349 - 130350 - 130351 - 130352 - 130353
