,english,french,translation
178,"Although it is difficult to measure the results of TSB activity in this area, tangible signs continue to point toward a certain degree of effectiveness in achieving the desired outcome.","Des Canadiens et des gens du monde entier visitent le site. Comme le montre le tableau 6, cet achalandage, qui s’accroît au fil des ans, peut être attribué en partie à la couverture médiatique accordée à certains accidents, aux communiqués de presse émis par le BST, à la facilité d’accès au site et à la grande quantité d’information qu’on y trouve.","⁣Nous n’avons pas de statistiques précises sur le résultat de nos activités de promotion de la santé. ⁣Mais nous pouvons observer un certain nombre de signes tangibles qui indiquent que nous avons atteint notre objectif. ⁣ 


</s>"
179,"In all, 467 marine accidents were reported to the TSB in 2006, a 4 per cent decrease from the 2005 total of 489 and an 8 per cent decrease from the 2001-2005 average of 506.",Secteur maritime Statistiques annuelles,"467 accidents maritimes ont été signalés au TSB en 2006, soit une baisse de 4 % par rapport au total de 489 enregistrés en 2005 et une baisse de 8 % par rapport au total moyen des 506 accidents maritimes enregistrés entre 2001 et 2005. ##
The following tables summarize the marine accident data for 2006.
1.1 In all, 467 marine accidents were reported to the TSB in 2006, a 4% decrease from the 2005 total of 48"
180,"Although marine activity for foreign commercial non-fishing vessels remained relatively unchanged compared to the 2001-2005 average, accidents increased, yielding an 11 per cent increase in the accident rate from 1.6 to 1.8 accidents per 1,000 movements.","Le nombre d’accidents de personnes à bord des navires, qui comprend les chutes, les électrocutions et d’autres types de blessures nécessitant une hospitalisation, a été de 48 en 2006, 7 % de plus qu’en 2005 (45), mais 6 % de moins que la moyenne quinquennale (51).","Être maritime pour les navires commerciaux étrangers ne faisant pas de pêche, restant relativement inchangé par rapport à l'évolution moyenne de la période 2001-2005, les accidents augmentant, la teneur de l'accident a augmenté de 11 per cent de 1.6 à 1.8 accidents par 1000 mouvements.

<br/>

## French: Although marine activity for foreign commercial non-fishing vessels remained relatively unchanged compared to the 2001-2005 average, accidents increased, yielding an 11 per cent increase in the"
181,"In 2006, shipping accidents resulted in 12 fatalities, down from 13 in 2005 and the five-year average of 16.",L’activité des navires commerciaux canadiens autres que les bateaux de pêche (à l’exception des navires à passagers et des paquebots de croisière) a augmenté de 1 % par rapport à la moyenne entre 2001 et 2005.,"12 personnes sont mortes en 2006 à la suite d'accidents de navigation, un nombre inférieur à 13 en 2005 et à la moyenne des cinq dernières années de 16. ## German: 12 Personen starben 2006 infolge von Schiffsunfällen, weniger als 13 im Vorjahr und der fünfjährigen Durchschnitt von 16. ## Spanish:"
182,"In 2006, 212 marine incidents were reported to the TSB in accordance with the mandatory reporting requirements.","Le taux d’accidents correspondant a ainsi augmenté de 11 %, passant de 1,6 à 1,8 accidents par tranche de 1 000 mouvements.",212 incidents maritimes ont été signalés à la TSB en vertu des exigences de la déclaration obligatoire en 2006. ## German: Im Jahr 2006 wurden 212 maritime Unfälle gemäß den verbindlichen Melderecht an die TSB gemeldet. ## Spanish
183,The decrease is still linked to the delay in staffing vacant positions.,"En 2006-2007, on a entrepris 8 enquêtes sur des événements maritimes et on a terminé 8 enquêtes.","

> **Disparition**
>
> **Diminution**

</s>"
184,"The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concerted efforts to complete older investigations.",Ceci représente une diminution (de 12 à 8) du nombre d’enquêtes terminées par rapport à 2005-2006.,11 445 42 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 
185,Marine Productivity 2002-2003 2003-2004 Investigations 13 14 Started Investigations 15 18 Completed Average Duration 703 953 of Completed Investigations (Number of Days) Recommendations 5 7 Safety Advisories 7 6 Safety Information 14 11 Letters,Cette situation s’explique par les efforts concertés pour clore les enquêtes plus anciennes.,13 14 15 18 703 953 5 7 6 14 11 ## Spanish: 13 14 15 18 703 953 5 7 6 14 11 ## Italian: 13 14 15 18 703 953 5 7 6 14 11 ## Portuguese: 13 14 15 18 703 953 5 7 6 14 11 ## German: 13 14 15 18 703 953 5 7 6 14 11 ## Dutch: 13 14 15 18 703 953 5 7 6 1
186,Table 8 shows the net costs of marine investigations for Canadians.,Liens aux ressources utilisées," Table 8 montre les coûts net de l'exploration maritime pour les Canadiens.

Table 8. Net costs of marine investigations for Canadians

The net costs of marine investigations"
187,BC Ferries implemented a new procedure for establishing passenger manifests to ensure that the passengers on board its vessels on northern routes are accurately reflected in the passenger manifests maintained ashore.,La compagnie BC Ferries a mis en œuvre d’autres procédures afin de s’assurer que les officiers de pont et les timoniers se familiarisent avec le nouvel équipement sur le pont.,2013-09-06 - La société de ferry BC Ferries a mis en place une procédure nouvelle pour établir les listes de passagers pour assurer que les passagers à bord des navires sur les routes du nord soient précisément représentés dans les listes de passagers conservées à terre. ## German: 2013-09-06 - Die Gesellschaft BC Fer
188,TSB Marine Safety Advisory 09/06 on the adequacy of current guidelines for creating ferry passenger manifests was sent to Transport Canada (TC) and copied to BC Ferries following the sinking of the ferry Queen of the North (TSB Occurrence M06W0052).,L’avis de sécurité maritime 07/06 du BST sur la familiarisation des équipages avec l’équipement a été envoyé à BC Ferries par suite du naufrage du traversier Queen of the North (événement M06W0052 du BST).,"09/06: Lettre de la TSB sur la conformité des directives actuelles pour la création des fiches de passagers sur les ferries (TSB Marine Safety Advisory 09/06) a été envoyée à Transport Canada (TC) et copiée à BC Ferries après l’effondrement de la ferry Queen of the North (TSB Occurrence M06W0052). ##
Љуип 21, 2006
The TSB is issuing this safety advisory to alert ferry operators to the adequacy of current guidelines for creating ferry passenger manifests.
On 22 March 20"
189,"TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec.",BC Ferries a mis en œuvre une nouvelle procédure visant à établir des listes de passagers afin de s’assurer que les passagers à bord de ses navires se dirigeant vers le nord sont bien inscrits sur les listes de passagers qui sont gardées à terre.,"12 TC members met with representatives of the industry and government to discuss updating the procedures in force at the Port of Saguenay in the handling of dangerous cargo.
### English: TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec. ## French: 12 T"
190,Pipeline activity is estimated to have increased by 2 per cent from the previous year.,"En 2006, 8 accidents de pipeline ont été signalés au BST, une hausse par rapport aux 5 accidents signalés en 2005, mais une baisse par rapport à la moyenne de 2001 à 2005 (15).","Être estimé avoir augmenté de 2 % par rapport à l'année précédente.

Pipeline activity is estimated to have increased by 2 per cent from the previous year.

### Translations

* (pl"
191,"The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000.",On estime que les activités liées aux pipelines ont augmenté de 2 % par rapport à l’année précédente.,"2004, le dernier accident mortel dans la portion du secteur de l'industrie sous juridiction fédérale se produisit. ## German: 2004, das letzte Todesfaelle in der Bereich der Bundessektor der Industrie. ## Spanish: 2004, el último accidente mortal en la porción del sector de la industria bajo jurisdicción federal."
192,One indicator of pipeline transportation safety in Canada is the pipeline accident rate.,0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) * Aucune perte de vie par suite d'un accident de pipeline n'a été signalée depuis 1988.,"Être un indicateur de la sécurité des transports par pipeline au Canada est la fréquence des accidents de pipeline.

### English: The first known pipeline transportation accident in Canada occurred in "
193,The trend line indicates a clear downward direction.,Un indicateur de la sécurité du transport par pipeline au Canada est le taux d’accidents de pipeline.,"Ça donne une tendance clairement en baisse.

The trend line indicates a clear downward direction.

### English: The trend line indicates a"
194,Pipeline Accident Rates 3.0,La ligne de tendance indique également une nette orientation à la baisse.,3.0 Le Taux d'accidents 3.0 ## 3.0 ## 3.0 ## 3.0 ## 3.0 ## 
195,Link to Resources Utilized,"En 2006-2007, une enquête a été entreprise sur un accident de pipeline et une enquête a été terminée. L’enquête terminée a duré 407 jours, une baisse considérable par rapport aux 922 jours de 2005-2006 (cette dernière enquête étant très complexe et ayant exigé un niveau d’effort élevé pour recueillir et analyser les données).","


### English: Link to Resources Utilized ## French: 


### English: Link to Resources"
196,Table 10 provides a picture of the net cost to Canadians of pipeline investigations.,Productivité dans le secteur des pipelines 2002-2003 2003-2004 2004-2005 Enquêtes 2 0 0 entreprises Enquêtes terminées 2 0 2 Durée moyenne (en 410 0 1 081 jours) des enquêtes terminées Recommandations 0 0 0 Avis de sécurité 0 0 0 Lettres 1 0 0 d’information,"10. Table 10: Cost of pipeline investigations to Canadians

### English: Table 11 provides a picture of the net cost to Canadians of pipeline investigations. ## French: 11. Table 11: Cost"
197,FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Completed by Investigator 2.0 1.5,Nota :,"2.0 1.5 ##
## English: FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Completed by Investigator 2.0 1.5 ## French: 2.0 1.5 ##
## English: FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Comple"
198,"Additionally, it itemized actions for organizations to take to address that risk in the future.","En réponse à la lettre d’information sur la sécurité des pipelines, l’Office national de l’énergie a envoyé un avis de sécurité à toutes les compagnies relevant de sa réglementation, ainsi qu’à l’Association canadienne de pipelines d’énergie, à l’Association canadienne des producteurs pétroliers et aux organismes de réglementation provinciaux.","Ça inclut des actions pour les organisations à prendre pour réduire ce risque dans l'avenir. ## German: Es beinhaltet Aktionen für Organisationen zu ergreifen, um diesen Risiko in der Zukunft"
199,Transportation Safety Board of Canada,que des employés pourraient subir par suite de l’expulsion de racleurs déposés dans les gares de réception de racleurs.,"


   | 2014-06-25 | 2014-06-26 | "
200,Rail activity is estimated to be comparable to 2005 and to have increased by 4 per cent over the five-year average.,"En 2006, 1 144 accidents ferroviaires ont été signalés au BST, soit 8 % de moins qu’en 2005 (1 247), mais 5 % de plus que la moyenne annuelle entre 2001 et 2005 (1 091).","
Le trafic ferroviaire est estimé à être comparable à celui de 2005 et à avoir augmenté de 4 % sur la moyenne sur cinq ans.

## English: The traffic of the railways is estimated to be comparable to 2005 and to have increased by 4 per cent over the five-year average"
201,"Three main-track collisions occurred in 2006, compared to six in 2005 and the five-year average of six.","Les accidents ferroviaires ont fait 95 morts en 2006, en baisse par rapport à 2005 (103) et à la moyenne quinquennale (96).","3 accidents majeurs ont eu lieu en 2006, comparés à 6 en 2005 et à l'indice de 5 ans de 6. ## German: 3 Hauptunfälle ereigneten sich im Jahr 2006, verglichen mit 6 im Jahr 2005 und der 5-J"
202,"Crossing-related fatalities numbered 28, down from 37 in 2005 and the five-year average of 35.","Le nombre d’accidents aux passages à niveau a diminué par rapport à 2005, passant de 269 à 248, et par rapport à la moyenne quinquennale (260).","28 décès, en baisse par rapport à 2005 (37) et à la moyenne des cinq dernières années (35). ## German: 28 Todesfälle, weniger als 2005 (37) und der 5-Jahres-Durchschnitt (35). ## Italian: 28 decessi, in"
203,"Trespasser accidents decreased by 8 per cent to 59 in 2006 from 64 in 2005, but increased by 4 per cent over the five-year average of 57.","Vingt-huit personnes ont perdu la vie par suite d’un accident à un passage à niveau, contre 37 en 2005 et en moyenne 35 par année depuis cinq ans.","59 accidents de trépassage ont diminué de 8 % en 2006 par rapport à 64 en 2005, mais ont augmenté de 4 % par rapport à la moyenne sur cinq ans de 57. ## German: 59 Verletzungen bei Trespassiern sanken im Jahr 2006 um 8 % auf 59 Verletzungen im Vergleich zu 64 Verletzungen im Jahr 2005, aber um 4 % über"
204,"With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities.","Les accidents survenus à des intrus ont baissé de 8 % par rapport à 2005, passant de 64 à 59, mais ils sont en hausse de 4 % par rapport à la moyenne quinquennale (57).","2006 a vu la mort de 94 personnes, qui sont les personnes qui traversent les voies sans autorisation, et continuent d'être la source de la plus grande part des accidents ferroviaires. ## German: Mit 94 Todesopfern im Jahr 2006, werden weiterhin Verletzte auf Bahnhöfen und an Bahn"
205,Three of these accidents resulted in a release of product.,"En 2006, on a enregistré 181 accidents mettant en cause des marchandises dangereuses (y compris des accidents aux passages à niveau avec un véhicule routier transportant des marchandises dangereuses), en baisse par rapport à 2005 (214) et à la moyenne quinquennale (215).","3 de ces accidents ont entraîné la libération de produits. ## Spanish: 3 de estos accidentes han provocado la liberación de productos.

---
</s>"
206,"In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283.",Trois de ces accidents ont entraîné un déversement.,"2006, 226 événements liés au transport ferroviaire (dont les 154 qui se sont produits au Canada) ont été signalés au TSB selon les exigences de la réglementation, soit un pic historique de 24 ans, en baisse par rapport aux 243 événements enregistrés en 2005 et le niveau moyen de 283 événements sur 5 ans. ##

*  Portail du chemin de fer en Amérique du Nord
*  Portail du Canada</s>"
207,This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006.,NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE DE MORTS,"2005: 3,1 accidents pour 1 million de kilomètres de voies principales. 2006: 2,4 accidents pour 1 million de kilomètres de voies principales. ## German: 2005: 3,1 Unfälle pro 1 Mio. Kilometer Hauptstrecke. 2006: 2,4 Unfälle pro 1 Mio"
208,Main-Track Accident Rates 4.0,"Ce taux est passé de 3,1 accidents par million de trains-milles en voie principale en 2005 à 2,4 en 2006.","4.0 - Accidents Main-Track ## German: 4.0 - Hauptbahnweiterung ##

### English: Main-Track Accident Rates 4"
209,The number of investigations completed also slightly increased from 9 to 12 this fiscal year.,"En tout, 18 nouvelles enquêtes sur des événements ferroviaires ont été entreprises en 2006-2007 comparativement à 9 l’année dernière.","12 enquêtes ont été terminées cette année.
### English: The number of investigations completed also slightly increased from 9 to 12 this fiscal year. ## French: 12 enquêtes ont été terminées cette année.
### English: The"
210,The average duration of completed investigations increased to 598 days compared to 519 days the year before.,"De plus, 12 enquêtes ont été terminées comparativement à 9 l’année précédente."," La durée moyenne des enquêtes terminées a augmenté à 598 jours par rapport à 519 jours l'année précédente.

<div class=""text-right"">[[category:Statistics]]</div>

</s>"
211,The net cost of rail investigations increased slightly compared to the previous year.,Le tableau 12 indique les coûts nets des enquêtes ferroviaires pour les Canadiens et Canadiennes., Les dépenses d’étude du rail ont légèrement augmenté par rapport à l’année précédente. ## German: Die Kosten für die Untersuchungen des Eisenbahnnetzes haben leicht zugenommen
212,The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.,"Le coût net moyen par enquête terminée a diminué de 22,4 % par rapport à l’exercice précédent."," Le nombre d’enquêtes ouvertes par un enquêteur a été multiplié par deux et le nombre d’enquêtes closes par un enquêteur a augmenté de 42 % ## German:  Das durchschnittliche Alter der Kinder, die in einer Untersuchung von der Polizei geführt wurden, hat sich"
213,These differences can be attributed to the fact that many of the investigations completed were started in previous years.,Le nombre d’enquêtes entreprises par enquêteur a doublé et le nombre d’enquêtes terminées par enquêteur a augmenté de 42 %.,1-5: les différences peuvent être attribuées au fait que de nombreuses études sont à l'origine de l'année précédente. ## Spanish: 1-5: Las diferencias pueden ser atribuidas al hecho que muchas de las investigaciones que se
214,Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives.,"R06-01 Que le ministère des Transports, en collaboration avec l’Association des chemins de fer du Canada, mette en place des protocoles et de la formation sur le contrôle de la circulation ferroviaire qui tiennent compte des périodes où la charge de travail est lourde et qui accordent une importance primordiale à la sécurité.", Transport Canada (TC) a approuve en principe la recommandation et travaillera avec l’industrie dans le cadre de cette recommandation et de autres initiatives réglementaires connexes. ## English: Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives. ## French:
215,R05T0030 RECOMMENDATION,Accident mortel de piéton mettant en cause un train exploité par le Canadien National à Brockville (Ontario) le 17 février 2005 Rapport R05T0030 RECOMMANDATION,05T0030 RÉCOMMENDATION ## German: R05T0030 RECOMMENDATION ## Spanish: R05T0030 RES
216,"Additionally, the mandatory replacement frequency for these valves was increased.","Après avoir reçu l’avis de sécurité ferroviaire 06/06 (événement R06V0136 du BST), le CN a lancé une campagne éclair visant à faire l’essai des clapets de non-retour des locomotives et les clapets défectueux ont été remplacés.",1. Les vitesses d'entraînement des valves de contrôle doivent être remplacées tous les 1 000 heures ou moins. ## German: 1. Die Trainings
217,The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005.,Le nombre d’accidents d’avion ultra-léger a baissé à 27 en 2006 contre 31 en 2005 et le nombre d’accidents mortels en 2006 (1) a connu une baisse considérable par rapport à 2005 (5).,"14 accidents ont été enregistrés en 2006, contre 18 en 2005.
- 14 accidents ont été enregistrés en 2006, contre 18 en 2005.</s>"
218,This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857.,"En 2006, 823 incidents ont été signalés au BST en vertu des exigences de déclaration des événements.","2005 est. = 822; 2001-2005 = 857 ## Spanish: 2005 = 822; 2001-2005 = 857

CALCULUS.

_A TREATISE ON THE FIRST BOOK OF EUCLID’S ELEMENTS._

BY JOHN WALLIS, M. A"
219,"The average duration of completed investigations increased to 516 days, compared to 404 days the year before.",Un total de 41 enquêtes sur des accidents aéronautiques ont été entreprises en 2006-2007 et 36 enquêtes ont été terminées.,"1. L'examen de l'instruction moyenne a augmenté de 516 jours, comparé à 404 jours l'année précédente. 2. L'examen de l'instruction moyenne a augmenté de 516 jours, comparé à 404 jours l"
220,This is attributable to concentrated efforts to complete older investigations.,Ces chiffres représentent une diminution du nombre d’enquêtes entreprises par rapport à l’année précédente (50) et du nombre d’enquêtes terminées (53).,"Ça provient d'une concentration des efforts pour terminer les enquêtes anciennes. ## German: Das kommt von konzentrierten Bemühungen, ältere Ermittlungen abzuschließen. ##"
221,A complete list of all air reports released in 2006-2007 can be found in Appendix A. Table 13:,"La durée moyenne des enquêtes terminées a augmenté à 516 jours, comparativement à 404 jours à l’exercice précédent, ce qui est dû aux efforts concertés pour clore les enquêtes plus anciennes.","1. Liste des rapports sur les aérodromes publiés en 2006-2007 se trouve dans l'appendice A. 2. Tableau 13: ##

[![](https://i.imgur.com/GjR153L.png)](https://i.imgur.com/GjR1"
222,Analysis of Program Activity,"Transports Canada convient que, s’il existait un système de surveillance des performances de décollage capable de fonctionner de la manière prévue, celui-ci aurait pour avantage d’assurer un niveau élevé de sécurité.", Analyse de l'activité d'un programme ## German: Analyse der Programmaktivität
223,"Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No.",Analyse de l’activité de programme,"2004-01-R1

### English: Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No. ## French: 2004-01-R1

### English: Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halif"
224,"However, TC believes that, in order for civil aviation authorities to establish a requirement for aircraft to be equipped with a TPMS, an acceptable system would have to exist.","Qui plus est, les critères de conception et les normes devront faire l’objet d’une harmonisation avec les autres administrations de l’aviation civile.","🇫🇷 Le TC estime que, pour que les autorités civiles de l’aviation civile établissent une exigence en matière d’équipement d’un TPMS, une telle exigence devrait être acceptable. ## German: 🇩🇪 TC glaubt, dass, um die zivile Luftfahrtbehörden eine Anforder"
225,TC states that it is conceivable that such a system could be designed with current technology.,"Dans sa lettre, Transports Canada dit également qu’il ne peut actuellement exiger que les aéronefs soient équipés d’un système de surveillance des performances au décollage, mais réévaluera la situation dès qu’un produit admissible aura été mis au point.","↪ Dans les conditions actuelles, il est concevable qu'un tel système puisse être conçu. ## German: ↪ In den gegenwärtigen Verhältnissen ist es denkbar, daß ein solches System konstruiert"
226,"However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct significant testing to ensure high reliability before acceptance.","Dans sa réponse, Transports Canada dit qu’il ne peut exiger que les aéronefs soient équipés d’un système de surveillance des performances de décollage puisqu’il ne connaît aucun système homologué disponible sur le marché pour l’industrie.","Être en mesure de répondre à une demande d'urgence de l'armée, une organisation ou un gouvernement nécessite que des entreprises privées et des chercheurs investissent un effort significatif pour établir des critères appropriés de conception, pour effectuer un travail détaillé de conception et de développement de système, et ensuite pour conduire des tests approfondis pour assurer une fiabilité élevée avant acceptation. ## Portuguese: Será necessário"
227,"In addition, design criteria and standards would also require harmonization with other civil aviation authorities.",Transports Canada note cependant la suggestion du BST que la recherche sur la technologie du système de surveillance des performances de décollage serait utile et précise que dans cette veine il a formé une équipe de projet interdisciplinaire pour se pencher sur la question.,"‣ En outre, les critères et les normes de conception devraient être harmonisées avec d'autres autorités de la civil aviation. ## German: ‣ Außerdem müssen die Kriterien und Normen der Konstru"
228,"TC’s letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is developed.","Transports Canada décrit les travaux réalisés par l’équipe de projet et donne les détails de son plan d’action qui prévoit la détermination de ce qui reste à faire pour qu’un système de surveillance des performances de décollage admissible à la certification puisse être disponible sur le marché, la conduite d’entretiens avec les membres de l’industrie afin de jauger leur intérêt pour trouver une solution au système de surveillance des performances de décollage, ainsi que la conduite de travaux avec les membres de l’industrie pour la mise en œuvre d’un système admissible à la certification.","1 - La lettre de TC précise également que, à ce moment, TC ne peut pas imposer à un aéronef d'être équipé d'un TPMS mais va revenir sur cette question quand un produit certifiable sera développé. ## German: 1 - TC's letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product"
229,Satisfactory Intent,Décollage à puissance réduite et collision avec le relief d’un Boeing 747-244SF exploité par MK Airlines Limited à l’aéroport international de Halifax (Nouvelle-Écosse) le 14 octobre 2004 Rapport A04H0004 CATÉGORIE DE L’ÉVALUATION DU BUREAU,"Être Satisfait ##


### English: Satisfactory Intent ## French: Être Sat"
230,"Post-Impact Fires Resulting from Small-Aircraft Accidents, Safety Issues Investigation Report No.",Intention satisfaisante,"

The Transportation Safety Board of Canada (TSB) investigation into the post-impact fires that occurred after the collision of a small aircraft with a house in Laval, Quebec, in May 2000, identified a number of safety issues that should be addressed to prevent similar occurrences.

"
231,Under review To be reported next fiscal year Pending,"A06-08 Que Transports Canada, de concert avec la Federal Aviation Administration et d’autres organismes de réglementation étrangers, révise l’analyse des avantages par rapport aux coûts du Notice of Proposed Rule Making (NPRM) 85-7A à l’aide des statistiques canadiennes sur les incendies après impact et des chiffres canadiens actuels de la valeur estimative d’une vie statistique, en tenant compte des dernières avancées technologiques en matière de prévention des incendies après impact.","01/07/2020

### English: Under review To be reported next fiscal year Pending ## French: 01/07/2"
232,The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft.,"2.10.4.2 Autres mesures de sécurité prises dans le secteur aérien Par suite de la recommandation A04-02 dans le cadre de l’enquête A04H0001, Transports Canada a réévalué les poids standard pour les passagers et les bagages à main et les a rajustés pour tous les aéronefs afin de tenir compte des réalités actuelles.",2005-07-01: L'Administration fédérale de l'aviation civile (FAA) a émis l'Airworthiness Directive (AD) 2005-07-01 pour les avions Cessna 208 et 208B. ## German: 2005-07-01: Die Bundesamt für zivile Luftfahrt (BZL) hat Airworthiness Directive (
233,"This AD was issued as a result of several accidents and incidents involving Cessna 208 and 208B operating in icing conditions, including this occurrence.",La Federal Aviation Administration (FAA) a publié la consigne de navigabilité 2005-07-01 concernant les avions Cessna 208 et 208B.,1073-1074-1075-1076-1077-1078-1079-1080-1081-1082-1083-1084-1085-1086-1087-1088-1089-1090-10
234,The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions.,"Cette consigne de navigabilité a vu le jour à la suite de plusieurs accidents et incidents survenus à des Cessna 208 et 208B exploités dans des conditions de givrage, dont cet événement.","

### English: The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions. ## French: 

### English: The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions."
235,"Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control.",L’objet de la consigne est de garantir que l’information fournie est suffisante pour permettre au pilote de garder la maîtrise de l’appareil dans des conditions givrantes.,"1. Suite à la receipt de l’avis TSB A040058, généré par l’enquête TSB A04H0004, TC a indiqué qu’il était en train de développer et allait bientôt envoyer un avis relatif à la nécessité d’un contrôle de charge exacte des aéronefs. ## German: 1. Nach der Empfang von TSB-Sicherheitsempfehlung A040058, generiert durch TSB-Untersuchung A04H0004, hat TC angegeben, dass es sich in der Entwicklung"
236,"NAV CANADA proposed an amendment to Section RAC 4.2.8 of the Aeronautical Information Manual (AIM), which would recommend that pilots include their location with the runway number when requesting take-off clearance.","Pendant une enquête du BST sur un risque de collision (A04Q0089), NAV CANADA a entrepris une réécriture majeure du cours de formation de base sur le vol selon les règles de vol à vue du contrôle de la circulation aérienne donné à son installation de formation et il a mis en œuvre le nouveau programme de ce cours."," NAV CANADA propose une modification à la section RAC 4.2.8 de l'Aeronautical Information Manual (AIM), qui recommanderait aux pilotes d'inclure leur position avec le numéro de piste lors de leur demande de autorisation de décollage.

<div class=""o-hidden-xs"">
  <div class=""o-hidden-sm"">
    <div class=""o-hidden-md"">
      <div class=""o-hidden-lg"">
        <div class=""o-hidden-xl"">
"
237,"Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.","On enseigne en classe les situations de non-conformité auxquelles un pilote peut être confronté, et on s’y exerce dans le cadre de nombreux exercices sur le simulateur dynamique d’aéroport de 360 degrés pendant toute la durée du cours.","1. Le rapport d’enquête sur l’occurrence A05O0112 et la suite de l’audit par TC, Rapid Aircraft Repair Inc. ont embauché un directeur de la qualité et ont désigné cette personne comme étant la personne responsable des travaux de maintenance. 2. Le rapport d’enquête sur l’occurrence A05O0112 et la suite de l’audit par TC, Rapid Aircraft Repair Inc"
238,The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented,"Dans le cadre de l’enquête du BST sur un risque de collision survenu à l’aéroport international de Vancouver, en Colombie-Britannique (A04P0397), le gestionnaire de la tour de l’aéroport international de Vancouver a publié un bulletin pour rappeler aux contrôleurs de se conformer à la directive du Manuel d’exploitation du contrôle de la circulation aérienne (MANOPS ATC) spécifiant qu’il faut mentionner le nom de l’intersection ou de la voie de circulation lorsqu’on transmet des instructions d’alignement sur une piste ou des autorisations de décollage à partir d’une intersection.",1. The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented 2. The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented 3. The company amended its Quality Ass
