,english,french,translation
930,"HUMAN, VETERINARY, or DISINFECTANT DRUGS and CLINICAL TRIAL APPLICATION/ATTESTATION The attached Drug Submission Application form is designed to assist manufacturers and sponsors in submitting information required to initiate the evaluation of any one of the following types of submissions: !","FORMULAIRE DE PRÉSENTATION pour: MÉDICAMENTS À USAGE HUMAINE ET VÉTÉRINAIRE, PRODUITS DÉSINFECTANTS ET DEMANDE/ATTESTATION D’ESSAI CLINIQUE Le formulaire ci-joint a pour but d’aider les fabricants et les promoteurs à présenter la documentation nécessaire pour enclencher le processus d’évaluation de l’un des types de présentation suivants: !","1. ### English: HUMAN, VETERINARY, or DISINFECTANT DRUGS and CLINICAL TRIAL APPLICATION/ATTESTATION The attached Drug Submission Application form is designed to assist manufacturers and sponsors in submitting information required to initiate the evaluation of any one of the following types of submissions: ! ## French: 1. ### English: HUMAN, VETERINARY, or DISINFECTANT DRUGS and CLINICAL TRIAL APPLICATION/ATTESTATION The attached Drug Submission Application form is designed to assist manufacturers and sponsors in submitting information required to initiate the evaluation of any one of the following types of submissions: ! ## French"
931,Included with the U.S. commodity indexes are the 10 all-countries and U.S.-only standard international trade classification section indexes. Indexes for the five commodity sections and the major commodity groups are also now available on a customs basis.,"The April and May operational data on civil aviation for Air Canada and Canadian Airlines will appear respectively in the July and August issues of Aviation service bulletin (51-004-XIB, $8/$82).",1000 000 $ 100 000 $ 10 000 $ 1 000 $ 100 $ 10 $ 1 100 000 100 000 10 000 1 000 100 10 1 100 000 100 000 10 000 1 000 100 10 1 100 000 100 000
932,Regina Tax Services Office Film Services Unit P.O. Box 557 Regina SK S4P 3A3 Telephone: Fax: (306) 780-8245 (306) 780-7727,Bureau des services fiscaux de Regina Unité des services pour l’industrie cinématographique C.P. 557 Regina SK S4P 3A3 Téléphone : (306) 780-8245 Télécopieur : (306) 780-7727,"306-780-7727 (306) 780-8245 Service de films du bureau des services fiscaux de la ville de Regina 557, rue Palliser Regina (Saskatchewan) S4P 3A3 Téléc. : (306) 780-8245 Fax : (306) 780-7727 Service de films du bureau des services fiscaux de la ville de Regina 557, rue Palliser Regina (Saskatchewan"
933,"For the PSTC, the owner or an owner of the copyright is the person or entity who has the rights to produce the AP (based on the acquisition of the underlying rights) and exploit that production for which the rights were acquired.","Ligne 151 – Nom de la personne-ressource Inscrivez le nom de la personne responsable des renseignements financiers concernant la demande (par exemple le chef des services financiers, le comptable ou l’administrateur fiscal). Cette personne doit pouvoir répondre à nos questions au sujet de la demande.",1.1.3.2.1.2.2.1.1.1.1.3.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.1.2.2.1.
934,"Cost minimums To qualify as an AP, the film or video production or a film or video production that is part of a television series must meet the following minimum cost requirements: Film or video production including feature films ■","émission d’information, d’actualités ou d’affaires publiques ou émission qui comprend des reportages sur la météo ou les marchés boursiers; interviews-variétés; production comportant un jeu, un questionnaire ou un concours; présentation d’une activité ou d’un événement sportif; présentation d’un gala ou d’une remise de prix; production visant à lever des fonds; télévision vérité; pornographie; publicité; production produite principalement à des fins industrielles, entrepreneuriales ou institutionnelles.",■ ### Spanish: ■ ### Portuguese: ■ ### Chinese: ■ ### Arabic: ■ ### Russian: ■ ### Japanese: ■ ### Korean: ■ ### Thai: ■ ### Vietnamese: ■ ### 1. 1 2000 2 2001 3 2002 4 2003 5 2004 6 2005 7 2006 8 2
935,he following sections contain detailed explanations of the information that you have to provide on each line of Form T1177. We recommend that you read the explanation for each line as you complete the form.,Partie 2 – Identification de la production cinématographique ou magnétoscopique Ligne 301 – Titre de la production Indiquez le titre de la PA tel qu’il figure sur le certificat d’agrément délivré par le BCPAC.,ici se trouvent des explications détaillées des renseignements que vous devez fournir sur chaque ligne de la formule T1177. Nous vous recommandons de lire la description de chaque ligne avant de la compléter. ### English: The following sections contain detailed explanations of the information that you have to provide on each line of Form T1177. We recommend that you read the explanation for each line as you complete the form.
936,"Lines 304, 305, and 306 – CAVCO certificate number (AC) Enter the certificate number beginning with the letters AC. This number is the same as the one shown on the Accreditation Certificate.","une production cinématographique ou magnétoscopique qui répond aux exigences requises (lisez la section « Exigences minimales relatives au coût », à la page 10); une série d’émissions télévisées qui répond aux exigences requises (lisez la section « Exigences minimales relatives au coût », à la page 10).","304, 305 et 306 – Numéro de certification (AC) Entrez le numéro de certification commençant par les lettres AC. Ce numéro est le même que celui qui figure sur le certificat d'accreditation. ### English: Lines 312 to 314 – Certification date Enter the date of the certification in the following format: MM/DD/YYYY. ## French: 312 à 314 – Date de la certification Entrer la date de la cert"
937,"Accredited production An AP is a film or video production or television series, other than an excluded production (see ""Excluded productions"" on page 9), that is: ■",L’expression entreprise de production cinématographique ou magnétoscopique n’est pas définie dans la Loi de l’impôt sur le revenu. Elle désigne une entreprise qui produit des films ou des vidéos.,1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.1. 1.1.1.
938,"To determine this, you will have to ask the service provider about the corporation’s activities. ■","La rémunération admissible peut inclure un élément de profit, et la règle de transparence décrite précédemment ne s’applique pas.","2. Pour déterminer cela, vous devrez demander au fournisseur de services de l’activité de l’entreprise. 2. Pour déterminer cela, vous devrez demander au fournisseur de services de l’activité de l’entreprise"
939,Line 515 (Line 615) – Canadian labour expenditure that a parent corporation transferred under a reimbursement agreement to a wholly-owned subsidiary corporation Enter the amount of reimbursement that a parent corporation made to its wholly owned subsidiary (the EPC) under a written reimbursement agreement.,"Lorsqu’une PA s’étend sur plusieurs années, le fait de déduire la DMAC des années précédentes garantit qu’aucun CISP n’est accordé pour des montants ayant déjà donné droit au CISP. Remarque Vous devez déterminer le montant de la DMAC pour chaque PA, sauf pour les épisodes d’une même série, qui sont déclarés sur un même formulaire.",515 (615) – Dépense canadienne de travail effectuée par une entreprise mère qui a été transférée à une filiale à 100 % par écrit par une autre filiale à 100 % L'entreprise mère a transféré une somme de dépense canadienne de travail à sa filiale à 100 % par écrit. Indiquez la somme de dépense canadienne de travail qui a été transférée. ### English: Line 516 (Line 616) – Canadian labour expenditure that a parent corporation transferred to a wholly-owned subsidiary corporation Enter the amount of Canadian labour expenditure that a parent corporation transferred to its wholly owned subsidiary (the EPC) by
940,"Note 1 A forgivable loan generally means that the lender is committed to forgive the loan based on conditions, such as the production not earning a certain revenue target. Note 2 The PSTC is not considered government assistance for the purposes of determining the PSTC.","Ligne 518 (ligne 618) – Dépense de main-d’œuvre admissible au Canada Inscrivez la différence entre le montant de la ligne C et le montant de la ligne B. Ce montant représente la DMAC de la SPA pour la PA, à la fin de l’année d’imposition.","1. La prêt remboursable, c'est-à-dire le prêt pour lequel le prêteur s'engage à rembourser, compte tenu des résultats, est généralement celui dont le prêteur est contraint de rembourser le prêt, en fonction de conditions telles que le résultat de la production ne dépasser pas un certain taux. 2. Le PSTC n'est pas considéré comme un soutien gouvernemental pour les fins de calcul du PSTC. ### English: Note 1 A forgivable loan generally means that the lender is committed to forgive the"
941,Be a leader in your industry Track trends in:,Devenez un chef de file dans votre industrie Suivez les tendances dans les domaines suivants :,Êtes-vous un leader dans votre industrie Suivez les tendances dans: ### Spanish: 1. 2. 3. 4. 5. 6
942,"• Examine trends, cycles and geographic distribution","• Examinez les tendances, les cycles et la répartition géographique",1.1.1.3.1.1.2.1.3.1.2.1.1.1.1.1.1.1.1.1.
943,•  Proactive Disclosure Proactive Disclosure Publishing Toolbox Publication Organization and Format,•  Divulgation proactive Divulgation proactive Trousse d'édition Structure et présentation matérielle d'une publication,  Disclosure proactive Boutonnière Publiquer la disclosure proactive Boutonnière Publiquer la disclosure proactive Publiquer la disclosure proactive Toolbox de la publication de la disclosure proactive   Disclosure pro
944,◦ Headings,◦ Têtes de chapitre et subdivisions,◦ Titres ◦ Titres ◦ Titres ◦ Titres ◦ Titres ◦ Titres 
945,"Real progress in attaining the above targets shall provide the basis for the disbursement of the instalments of this assistance. In order to increase transparency and accountability, the conditionalities of the EU's microfinancial assistance shall be made public.",Ces conditions comportent des objectifs concrets dans les domaines suivants: l'amélioration de la transparence et de la viabilité des finances publiques; l'application de priorités macroéconomiques et budgétaires sur la base de la mise en œuvre satisfaisante du programme économique soutenu par le Fonds monétaire international au titre du document stratégique pour la croissance 9/16 PE 382.329v01-00,"12.2.1. Les progrès réels dans la réalisation des objectifs ci-dessus constitueront la base de la délivrance des tranches de l'aide microfinancière de l'UE. Pour améliorer la transparence et l'exigence, les conditions de cette aide seront publiées. ### English: 12.2.1. Real progress in attaining the above targets shall provide the basis for the disbursement of the instalments of this assistance. In order to increase transparency and accountability, the"
946,The proposed assistance will help Moldova alleviate the financial constraints on the implementation of its economic programme. It will also encourage the authorities' efforts to implement reforms under the EU-Moldova European Neighbourhood Policy Action Plan and the Economic Growth and Poverty Reduction Strategy Paper.,L’aide proposée devrait permettre à la Moldova d'alléger les contraintes financières qui pèsent sur la mise en œuvre de son programme économique et encourager également les efforts consentis par les autorités pour mettre en œuvre des réformes au titre du plan d'action Union européenne - Moldova de la politique européenne de voisinage et au titre du document de stratégie pour la croissance économique et la réduction de la pauvreté.,1.1.3.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
947,(Give a bit of concrete background?) 2. Background and the role of the IMF In May 2006 the IMF Board approved a three-year financing arrangement under the Poverty Reduction and Growth Facility (PRGF).,"Contexte et rôle du FMI En mai 2006, le Conseil du FMI a approuvé un accord de financement de trois ans dans le cadre de la facilité pour la réduction de la pauvreté et la croissance (FRPC).","1. Le contexte et le rôle du FMI En mai 2006, le Conseil exécutif du FMI a approuvé un financement de trois ans sous le Programme de réduction de la pauvreté et de croissance (PRGF). 2. Le contexte et le rôle du FMI En mai 2006, le Conseil exécutif du FMI a approuvé un financement de trois ans sous le Programme de réduction de la pauvreté et de croissance (PRGF). ### English: (Give a"
948,Helping the government normalise Moldova's relations with the official creditors was one of the key objectives of the arrangement.,Un des principaux objectifs de l’accord était d’aider le gouvernement à normaliser les relations entre la Moldova et ses créanciers officiels.,1.5.4.2.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
949,"1/2-2003, point 1.4.9 Reference: Council Directive 93/109/EC:","1/2-2003, point 1.4.9 Référence: directive 93/109/CE du Conseil - JO L 329 du 31.12.1993 et Bull.","1/2-2003, point 1.4.9. ### French: 1/2-2003, point 1.4.9. Reference: Directive du Conseil 93/109/CEE : ## English: 1/2-2003, point 1.4.9. ### English: "
950,The Commission shall coordinate and ensure the coherence of projects co-financed in the framework of this Regulation with related actions benefiting from other Community contributions and financial instruments as well as EIB operations.,"2. La Commission coordonne et s'assure de la cohérence des projets cofinancés dans le cadre du présent règlement avec les actions connexes bénéficiant d'autres contributions et instruments financiers communautaires, ainsi que d'opérations de financement de la BEI.",2. Les États membres s'engagent à fournir des informations complémentaires au commissaire concernant les actions menées en matière de sécurité alimentaire et de santé publique. Les États membres s'engagent à fournir des informations complémentaires au commissaire concernant les actions menées en matière de sécurité alimentaire et de santé publique. ### English: The Commission shall coordinate and ensure the coherence of
951,The Community contribution to the loan guarantee instrument shall be committed at latest by 31 December 2013.,1. La contribution communautaire à l'instrument de garantie de prêt est engagée au plus tard le 31 décembre 2013.,2. L'apport commun au financement de garanties devra être fixé au plus tôt le 31 décembre 2013. ### English: 2. The Community contribution to the loan guarantee instrument must be fixed at the latest by 31 December 2013.
952,"Ginette Lachapelle, Human Resources Advisor, Laval At the start of the hearing of the instant appeal, the appellants' representative informed those present that Michelle Dion had decided to withdraw her appeal and was supposed to inform the Registrar of this decision. Decision Since the appellant has withdrawn her appeal, it is no longer appropriate for the Board of Appeal to intervene further in Ms. Dion's case.","MOTIFS DE LA DÉCISION Dès le début de l'audition du présent appel, le représentant des appelantes a informé les personnes présentes que madame Michelle Dion avait décidé de retirer son appel et qu'elle devait en informer le greffier Décision L'appelante ayant retiré son appel, il n'y a plus lieu pour le Comité d'appel d'intervenir plus loin dans le cas de Mme Dion.",2. Les appellants ont fait valoir que les appellants et leurs représentants n'avaient pas été informés par le procureur général que les appellants auraient dû présenter un avis de recours. 3. Les appellants ont fait valoir que les appellants et leurs représentants n'avaient pas été informés par le procureur général que les appellants auraient dû présenter un avis de recours. 4. Les appellants ont fait valoir que les appellants et leurs représentants n'avaient pas été informés par le procureur général que les appellants auraient dû présenter un avis de recours. 5. Les appellants ont fait valoir que les appellants et leurs représentants n'avaient pas été informés par le procureur général que les appellants auraient dû présenter un avis de recours. 6. Les app
953,"He also criticized the Department for citing the appellant's lack of availability (in December 2000), when she had specifically stated her availability in her letter of interest (A-1):[translation] ""Please note that I am available to return to Donnacona Institution at any time."" Allegation 2 The appellant claimed that Mr. Durand was not entitled to a priority of appointment under the Public Service Employment Act.",Il reproche aussi au ministère d'avoir invoqué le manque de disponibilité de l'appelante (en décembre 2000) alors que celle-ci l'avait indiqué dans sa lettre d'intérêt (A-1) où elle écrivait : « Prenez note que je suis disponible à revenir à l'établissement Donnacona en tout temps » Allégation 2 L'appelante allègue que M. Durand ne bénéficiait pas d'une priorité de nomination en vertu de la Loi sur l'emploi dans la fonction publique.,2. L'appelant a dénoncé la négligence du ministère en ne se basant pas sur les éléments de la procédure d'entretien et de sélection en faisant valoir la non disponibilité de l'appelante (décembre 2000) alors qu'elle avait indiqué qu'elle était disponible (lettre d'intérêt A-1):[traduction] « Notez que je suis disponible pour me rendre à l'institution de Donnacona à tout moment. » Allégation 2 L'appelant a dénoncé la négligence du ministère en ne se basant pas sur les éléments de la procédure d'entretien et de sélection en faisant valoir la non disponibilité de l'appelante (décembre 2000) alors qu'elle avait indiqué qu'elle était disponible (lettre d'
954,"The assessment had been conducted using the candidates' applications, their performance appraisals and, in the case of the appellant and the selected candidate, after consultations with Ms. Marcoux, who knew both people well.","L'évaluation a été faite à partir des demandes des candidats, de leurs évaluations du rendement et, dans le cas de l'appelante et du candidat choisi, après avoir consulté Mme Marcoux. Celle-ci connaissait bien les deux personnes.","2.1.1. La revue de la nomination avait été effectuée sur la base des dossiers des candidats, de leurs évaluations et, dans le cas de l'appelant et du candidat retenu, après la consultation de Mme Marcoux, qui connaissait bien les deux personnes. 1.1.1. La revue de la nomination a été effectuée sur la base des dossiers des candidats, de leurs évaluations et, dans le cas"
955,• Unlocatable Copyright Owners ,• Titulaires de droits d'auteur introuvables ,1. ### English: • Unlocatable Copyright Owners  2. ### English: • Unlocatable Copyright Owners  3. ### English
956,"Integrating the environment dimension into the common transport policy and changing the modal split were again high on the list of Commission priorities. To further these aims, the Commission adopted an action programme for the period 1998-2004, a communication on transport and carbon dioxide, a White Paper on infrastructure charging, an action programme on local and regional public transport as well as proposals to amend all the legislation on the use of rail infrastructure.","L'intégration de la dimension environnementale dans la politique commune des transports et le rééquilibrage, dans cette perspective, de la répartition du trafic entre les différents modes de transport ont à nouveau constitué une des grandes priorités de la Commission, qui a notamment adopté un programme d'action pour la période 1998-2004, une communication sur les transports et le dioxyde de carbone, un livre blanc sur les redevances d'infrastructures, un programme d'action en faveur des transports publics locaux et régionaux ainsi que des propositions de révision d'ensemble de la législation sur l'usage des infrastructures ferroviaires.","2002, les 14 et 15 mars : Journées de travail du Comité de la Pêche et de la Halieutique de l’Union européenne, à Brest, France. 2002, 12 avril : Journées de travail du Comité de la Pêche et de la Halieutique de l’Union européenne, à Copenhague, Danemark. 2002, 25 et 26 avril : Journées de travail du Comité de la Pêche et de la Halieutique de l’Union européenne, à Vigo, Espagne. 2002, 10 et 11 juin : Journées de travail du Comité de la Pêche et de la Halieutique de l’Union européenne, à Tilbury, Royaume-Uni. 2002, 15 et 16 septembre : Journées de travail du Comité de la Pêche et de la"
957,"Pigs were examined at 4 days, 4 weeks, and 8 weeks of age.","Les porcs examinés étaient âgés de 4 jours, 4 et 8 semaines.","4 jours, 4 semaines et 8 semaines de vie. ### Spanish: Los cerdos fueron examinados a los 4 días, 4 semanas y 8 semanas de vida. ### Portuguese: Os suínos foram examinados aos 4"
958,"No evidence for the presence of uncoupling protein was found at any of these ages. The protein was, however, readily detected in brown adipose tissue from rats, mice, golden hamsters, guinea pigs, Richardson's ground squirrel, and lambs.","A aucun de ces âgés la protéine découplante n'a été mise en évidence, alors qu'elle a été détectée dans le tissu adipeux brun de rats, souris, hamsters dorés, cobayes, écureuils de Richardson et agneaux.","1) Il n'existe pas de preuve de la présence de l'unité protéique de désintégration des protéines dans ces tissus. 2) Toutefois, cette unité protéique a été trouvée dans le tissu adipeux brun de rats, de souris, de hamsters dorés, de lapins, de campagnols de Richardson et de moutons. ### English: 1) There is no evidence for the presence of uncoupling protein in these tissues. 2) However, uncoupling protein was found in brown adipose tissue from rats, m"
959,"An additional group of pigs was acclimated to the cold (10 °C) for a period of 10 days prior to the examination of tissues, but again uncoupling protein was not detected in any tissue.","Un groupe supplémentaire de porcs acclimatés au froid (10 °C) pendant une période de 10 jours avant l'examen de tissus, a également été examiné. Dans ces conditions, la protéine découplante n'a été détectée dans aucun des tissus examinés.","10 jours, les porcs étaient habitués à la température de 10 °C. Cependant, on n’a pas détecté d’unicouplage dans aucune tissu. ### English: A third group of pigs was exposed to a cold (10 °C) environment for 10 days, but no uncoupling protein was detected in any tissue. ## French: 10 jours, les porcs étaient habitués à la température de 10 °C. Cependant, on"
960,"Top of Page Operating Time The term 'Operating Time' is not defined in the Act; however, operating time usually means the time that the equipment normally runs or functions.","Temps d'exploitation L'expression « temps d'exploitation » n'est pas définie dans la Loi. Toutefois, elle désigne généralement le temps de fonctionnement habituel du matériel.",1.1.1.2.1.2.2.1.2.3.2.2.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
961,"Location 1980 Matheson Blvd E TSTT Meeting room Mississauga, Ontario Dates and times 1:00 p.m. to 4:00 p.m. June 21, 2007 July 25, 2007 August 22, 2007 September 20, 2007 October 25, 2007 November 21, 2007 December 13, 2007 Sessions in French are available upon request.","Endroit Salle de réunio TSTT 1980 boul. Matheson est Mississauga, Ontario L4W 5R7 Heures et dates De 13 h à 16 h 23 mai 2007  21 juin 2007 25 juillet 2007  22 août 2007 20 septembre 2007 25 octobre 2007 21 novembre 2007 13 décembre 2007 Des sessions en français sont offertes sur demande.","1980 Matheson Blvd E TSTT Meeting room Mississauga, Ontario Dates and times 1:00 p.m. to 4:00 p.m. Juin 21, 2007 Juillet 25, 2007 Août 22, 2007 Septembre 20, 2007 Octobre 25, 2007 Novembre 21, 2007 Décembre 13, 2007 Les sessions en français sont disponibles sur demande. ### English: Location 1980 Matheson Blvd E TSTT Meeting room Mississauga, Ontario Dates and times 1:00 p.m. to 4:00 p.m. June 21, 2007 July 25, 2007 August 22, 2007 September 20, 2007 October 25, 2007 November 21, 2007 December 13, 2007 Sessions in French are available upon request.  ### French: 19"
962,Bacteroids ultimately disappeared in senescent cells.,Les bactérioïdes finissent par disparaître dans les cellules sénescentes.,2. La bactéria a été découverte dans les années 1980. Elle a été nommée bactérium à cause de sa ressemblance avec un
963,"The results reduce to formulas with m* and pF taken as uniform throughout, as, for example, in the mixed state of a type-I superconductor. A plot of the density of states N(ε,x) vs. energy E for periodic structures of different cell lengths and normal-metal superconducting sharing widths, as well as , where νF is the Fermi velocity of the superconducting sections, is presented in the body of this paper.","Les résultats se réduisent à des formules avec m* et pF pris comme uniformes partout, comme par exemple dans l'état mixte d'un supraconducteur de type I. On présente dans le corps de cet article une courbe de la densité des états N(ε,x) en fonction de l'énergie E pour des structures périodiques de différentes longueurs de maille et différentes largeurs de partage supraconducteur de métal normal, aussi bien que où νF est le vitesse de Fermi des sections supraconductrices.",5.1.2.1.3.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
964,"• Areas with scattered patches of pine that have been affected by MPB include Mountain Creek (behind Mt. Rogers), Beaver River (from the northern park boundary to the Mt.","• Parmi les secteurs contenant des parcelles de pins éparpillées qui ont été touchées par les dendroctones du pin, on peut citer la vallée de la rivière Mountain Creek (derrière Mt Rogers), la vallée de la rivière Beaver (de la limite nord du parc au secteur du Mt Sir Donald) et les pentes ouest et sud du Mt Revelstoke.",5. 3. 1. 1. 3. 4. 2. 5. 1. 4. 2. 1. 3. 1. 1. 1. 1. 3. 2. 3. 4. 1. 2. 1. 1. 1. 1. 1. 2. 2. 1. 1. 1. 2. 
965,Revelstoke. British Columbia is currently experiencing a mountain pine beetle outbreak spanning 10 million hectares – an area over 60 times the size of Mt.,Une flambée de dendroctones du pin frappe actuellement la Colombie-Britannique sur quelque 10 millions d’hectares – soit une superficie plus de 60 fois plus grande que les parcs nationaux du Mont-Revelstoke et Glacier.,"25 km à l'est de la ville de Revelstoke, dans la province de Colombie-Britannique. La Colombie-Britannique est actuellement confrontée à une épidémie de mouche du pin de montagne qui s'étend sur 10 millions d'hectares – soit une superficie égale à 60 fois la taille de la montagne Mt. ### Anglais: 25 km to"
966,"We investigated the effects of a 3-week treatment with various combinations of angiotensin-converting enzyme inhibitor (ACEI) and B1 and B2 bradykinin receptor (B1R and B2R) antagonists (B1A and B2A) and AT1 receptor antagonist on ERK 1 and 2 phosphorylation in isolated glomeruli from streptozotocin-treated diabetic rats (STZ rats). Body weight, glycemia, and blood pressure were monitored.","Ce travail a étudié, sur des rats rendus diabétiques par injection de streptozotocine, l'effet sur la phosphorylation d'ERK 1 et 2, d'un traitement de trois semaines avec un inhibiteur de l'enzyme de conversion (IEC) de l'angiotensine seul ou associé avec un antagoniste du récepteur B1 (AB1) ou B2 (AB2) des kinines et un antagoniste du récepteur AT1 de l'angiotensine II.","2000, 368. 3. 2001, 372. 4. 2002, 373. 5. 2003, 374. 6. 2004, 375. 7. 2005, 376. 8. 2006, 377. 9. 2007, 378. 10. 2008, 379. 11. 2009, 380. 12. 2010, 381. 13. 2011, 382. 14. 2012, 383. 15. 2013, 384. 16. 2014, 385. 17. 2015, 386. 18. 2016, 387. 19. 2017, 388. 20. 2018, 389"
967,"Since ERK 1 and 2 phosphorylation is an early event in the induction of matrix secretion and hyperproliferation associated with diabetic nephropathy, activation of B1R and B2R appears to be a useful pharmacological target in the management of this pathology.","Ce travail montre l'induction du récepteur B1, confirmée par l'élévation de l'ARNm et de la protéine, pendant la phase précoce de l'instauration du diabète. L'activation de ces récepteurs de la BK réduit la stimulation de phosphorylation des ERK 1 et 2 induite par l'hyperglycémie.",1.1.1.1.1.3.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
968,I.1 to I.29 European Development Fund: 1.6.108 European Environment Agency: 1.4.28; 1.9.2 European Fund for Refugees: 1.4.6 European Investment Bank: 1.10.15 European judicial cooperation unit: 1.4.13 European Parliament: 1.5.2 European research area: 1.3.76 to 1.3.78 Europol (European Police Office): 1.4.13; 1.4.16; 1.7.2 Excessive deficits: 1.3.7; 1.3.8; 1.3.11; 1.3.15; 1.3.17; 1.3.18; 1.3.20; 1.3.23 Export credits: 1.6.39 External borders: 1.4.3 to 1.4.5 External relations: I.12 to I.24; 1.10.6 Top,I.3; I.4; 1.4.1 à 1.4.25 Espace économique et social communautaire: 1.3.1 à 1.3.103 Espace européen de la recherche: 1.3.76 à 1.3.78 Espagne: 1.3.28; 1.10.15 Esprit d'entreprise: 1.3.73 Estonie: 1.3.9; 1.3.28; 1.4.41; 1.6.70 État de droit: 1.6.10; 1.6.46 États-Unis: 1.4.23; 1.4.51; 1.6.20; 1.6.74; 1.6.83; 1.6.84; 1.6.107 Eurojust: voir Unité européenne de coopération judiciaire Europe de l'Est: 1.6.76 à 1.6.82 Europol (Office européen de police): 1.4.13; 1.4.16; 1.7.2 Exploitations agricoles: 1.3.27; 1.3.93 Extrême-Orient: 1.6.91; 1.6.92 Retour en haut,1.1.100 1.1.101 1.1.102 1.1.103 1.1.104 1.1.105 1.1.106 1.1.107 1.1.108 1.1.109 1.1.110 1.1.111 1.1.112 1.1.113 1.1.114 1.1.115 1.1.116 1.1.117 1.1.118 1.1.119 1.1.120 1.1.121 1.1.122 1.1.123 1.1.124 1.1.125 1.1.126 1.1.127 1.1.128 1.1.129 1.1.130 1.1.131 1.1.132 1.1.133 1.1.134 1.1.135 1.1.136 1.1.137 1.1.138 1.1.139 1.1.140 1.1.141 1.1.142 1.1.143 1.1.144 1.1.145 1.1.146 1.1.147 1.1.148 1.1.149 1.1.150 1.1.151 1.1.152 1.1.153 1.1.154 1.1.155 1.1.156 1.1.157 1.1.158 1.1.159 1.1.160 1.1.161 1.1.162 1.1.163 1.1.164 1.1.
969,"Available 24 hours a day, seven days a week, the Gateway is a centralized source of comprehensive consumer information compiled by more than 25 federal government departments and agencies (with more to come).","Accessible 24 heures par jour, tous les jours, la Passerelle est une source centralisée complète d’ informations pour le consommateur. Elle a été compilée par plus de 25 ministères et organismes gouvernementaux fédéraux (d’autres s’y rajouteront).","24 heures sur 24, sept jours sur sept, le Portail est un point de ralliement centralisé de l’information de consommation complète recueillie par plus de 25 ministères et organismes fédéraux (plus en viennent). ### English: The Gateway is a one-stop shop for information on consumer products and services. It provides a comprehensive range of information on the products and services offered by federal departments and agencies. ## French: Le Portail"
970,"So, visit the Gateway today to open a plethora of information designed for you, the Canadian consumer. (June 22, 2000)","Visitez la Passerelle pour découvrir une multitude d'informations compilées pour vous, le consommateur canadien.  (Le 22 juin 2000)",2000-06-22 • Le site Web du Gateway fournit des renseignements pertinents pour le consommateur canadien. (22 juin 2000) 1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
971,"So browse the research and policy information provided on the Productivity site to find out how you can increase your productivity performance for the competitive future to come. (April 20, 2000)","Alors, n’hésitez pas à explorer l’information ayant trait à la recherche et aux politiques que contient le site Productivité. Vous y découvrirez comment vous préparer à faire face à la concurrence à venir en améliorant votre productivité. (Le 20 avril 2000)","Êtes-vous intéressé par l’agriculture, la pêche, les produits de la mer, les pêches, la pêche commerciale, la pêche sportive, la pêche à la ligne, la pêche à la voile, la pêche au harpon, la pêche à la senne, la pêche à la ligne, la pêche à la senne, la pêche au harpon, la pêche à la"
972,"The final report, generated using the latest year’s data collected by the Canada Customs and Revenue Agency, will give you names and postal codes of the top 80% import companies in your specified sector.","Le rapport final, produit à l'aide des données de l'année la plus récente, recueillies par l'Agence canadienne des douanes et du revenu, vous fournira le nom et code postal de 80 p. 100 des entreprises qui importent dans le secteur que vous avez déterminé.",1.5.1.2.2.1.2.1.2.2.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
