,english,french,translation
138,Transportation Safety Board of Canada,"4 Accidents à des aéronefs immatriculés au Canada par 100 000 heures de vol (à l’exclusion des avions ultra-légers, des planeurs, des ballons et des autogires)","2006, 10-11). ### French: 2006, 10-11). 1"
139,"Table 2 presents the statistics on transportation occurrences by sector, including comparisons with the five-year average.","Les accidents et incidents signalés fournissent des indicateurs de rendement quant à la sécurité du réseau, en plus d’aider à concentrer les efforts sur les initiatives et activités qui profitent grandement à la sécurité.",1.2.2.1.2.3.2.1.2.1.2.1.2.2.1.1.2.3.1.2.1.2.1.2.1.2.1.2.1.1.2.1.
140,"Taking into account the level of activity in each sector, the number of accidents for 2006 continued to exhibit a general downward trend in the marine, pipeline and air sectors, while the rail sector is still slightly above the average.","Le tableau 2 présente les statistiques sur le nombre d’événements de transport par secteur, comparativement à la moyenne quinquennale.","2006 a vu une baisse générale des accidents dans les secteurs maritime, de pipelines et aériens, alors que le secteur ferroviaire est légèrement au-dessus de la moyenne. ### English: The trend is a result of increased safety awareness among workers and operators, as well as increased enforcement of regulations by regulatory bodies. 2006 saw a general downward trend in the marine, pipeline and air sectors, while the rail sector is still slightly above the average. ### French: Ce mouvement est dû"
141,The number is still higher than the average in the pipeline sector.,On note toutefois encore un nombre d’accidents légèrement plus élevé dans le secteur du transport ferroviaire.,"2004, les chiffres sont encore plus élevés dans le secteur du pipeline. (p. 22) ### French: 2004, les chiffres"
142,"Transportation Occurrences by Sector in 2006 Compared to the Previous Five-Year Average (2001-2005) Marine Pipeline Rail * Air Accidents 2006 467 8 1,144 262 2005 489 5 1,247 258 Five-Year Average 506 15 1,091 275 Fatalities 2006 18 0 95 52 2005 20 0 103 51 Five-Year Average 25 N/A 96 52 Incidents 2006 212 63 226 823 2005 227 79 243 822 Five-Year Average 222 52 283 857 * Since April 1, 2005, occurrences on the former BC Rail’s network are included in the number of occurrences.","En 2006, les secteurs de transport maritime et ferroviaire ont affiché une diminution du nombre de pertes de vie par rapport à la moyenne quinquennale alors que celui du secteur aérien l’égalait.","2006 - Transports d'une valeur de 100 millions de dollars, soit 22 % du total 2005 - Transports d'une valeur de 100 millions de dollars, soit 24 % du total 2004 - Transports d'une valeur de 100 millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions millions"
143,"Despite fluctuations in the number of accidents and incidents reported on an annual basis, the trend over the past 10 years shows a progressive decline in accident rates in all transportation sectors (see the figures for each sector in sections 2.7 to 2.10).",Tableau 2 :,"2.11. Les accidents et les incidents enregistrés ont fluctué d'année en année, mais la tendance des 10 dernières années a montré un déclin de la part des accidents dans tous les secteurs de transport (voir les chiffres pour chaque secteur dans les sections 2.7 à 2.10). ### French: 2.11. Les accidents et les incidents enregistrés ont fluctué d'année en année, mais la tendance des 10 dernières années a montré un déclin de la part des accidents dans tous les secteurs de transport (voir les ch"
144,Air Low Moderate High,"Niveau de confiance du public dans la sécurité et la sûreté des secteurs de transport aérien, ferroviaire et maritime Comment évaluez-vous la sécurité et la sûreté de chacun des moyens de transport suivants?",2006-07 2007-08 2008-09 2009
145,More comprehensive transportation safety information is available on the TSB website at www.tsb.gc.ca or in Chapter 4 of the Transportation in Canada 2006:,Source :,2006: Transportation in Canada 2006: La sécurité routière 4. 2006 : Transportation in Canada 2006 : La sécurité routière 4. 4. La sécurité routière 4. 4. 2006 : Transportation in Canada 2006 : La sécurité routière 4. 2006 : Transport
146,Annual Report published by Transport Canada at www.tc.gc.ca/pol/en/Report/anre2006/Chpt-4e.htm.,"EKOS Research Associates Inc., Repenser le gouvernement en 2006, Rapport sur la vague IV, février 2007.","2006, p. 5. 1. 2006, p. 5. 1. 2006, p. 5. 1. 2006, p. 5. 1. 2006, p. 5. 1. 2006, p. 5. 1. 2006, p"
147,Investigations are considered complete after the final report has been issued.,Tous les événements signalés ont été analysés selon la Politique de classification des événements du Bureau dans le but de déterminer lesquels présentaient les meilleures possibilités d’amélioration de la sécurité.,"10,000 $ pour les 22 entreprises de plus grande taille. ### French: 10,000 $ pour les 22 entreprises de plus grande t"
148,"Investigations Started, in Process, and Completed 200",Cet arriéré était plus prononcé dans les secteurs maritime et ferroviaire où respectivement 78 % et 67 % des enquêtes terminées avaient débuté il y a plus de deux ans.,2000-2001 ### French: 2001-2002 ### French: 2002-2003 ### French: 2003-20
149,Average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year.,Le nombre d’enquêtes en cours a augmenté à 119 à la fin de l’exercice par rapport à 105 au début.,"573 jours en 2006-2007, en comparaison de 464 jours en 2005-2006. Les pourcentages de réussite sont de 58,8 pour cent pour les enquêtes sur les droits de douane et de 57,3 pour cent pour les enquêtes sur les droits de douane et les contrôles de qualité."
150,"The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old.","Parmi les 119 enquêtes en cours, 16 remontaient à plus de deux ans, 36 remontaient entre un et deux ans et 67 remontaient à moins d’un an.",2005-06-10 10 juin 2005 2005-06-10 10 juin 2005 2005-06-10 10 juin 2005 2005-06-10 10 juin 2005 20
151,"While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.","L’arriéré est particulièrement prononcé dans le secteur maritime où 68,8 % des enquêtes en cours remontaient à plus de deux ans.",100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100 % 100
152,This should allow it to improve its performance.,"Le BST a récemment terminé la dotation d’un certain nombre de postes clés, notamment il a fait l’embauche de personnel pour une courte durée, ce qui devrait lui permettre ∗",2004 was a good year for the company. Les résultats de 2004 sont bons. ### French: The company is also a leading
153,"Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system.","Les résultats peuvent varier considérablement d’une année à l’autre pour diverses raisons, comme le roulement du personnel, la complexité des enquêtes et les enquêtes sur les accidents majeurs.",1) Les risques de sécurité identifiés par le TSB sont généralement corrélés à des défauts de sécurité qui peuvent être résolus par des mesures de sécurité. 2) Le TSB a réussi à identifier les défauts de sécurité et à réduire les
154,"Over this past year, in all cases where the TSB undertook an investigation, safety deficiencies or contributing factors were identified and communicated.","Dans l’ensemble, le BST a connu beaucoup de succès au chapitre des lacunes de sécurité relevées et de la réduction des risques dans le réseau de transport.","2003-2004, le TSB a mené 10 enquêtes sur les accidents aériens et 12 sur les accidents maritimes. Les TSB a identifié des déficiences de sécurité et des facteurs contribuant dans tous les cas où il s’est avéré nécessaire d’enquêter. ### French"
155,"These results reflect careful application of the TSB’s Occurrence Classification Policy in deciding whether to investigate, and a thorough implementation of the investigation methodology.","Les enquêtes du BST donnent lieu à des rapports dans lesquels il présente les lacunes relevées et formule, s’il y a lieu, des recommandations visant à réduire les risques.",1. Ces résultats reflètent une application méticuleuse de la politique du TSB sur la classification des événements et un exécution soignée du processus d’enquête. 2. Les résultats montrent que les enquêtes du TSB sur les accidents de la route sont de meilleure qualité que les enquêtes de l
156,This systematic approach ensures that TSB investigation resources are invested in areas with the greatest potential safety payoffs.,"L’année dernière, toutes les enquêtes entreprises par le BST ont permis de cerner des lacunes de sécurité ou des facteurs contributifs et d’en faire état.","11, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, "
157,"Operators will often take immediate remedial action after discussion with TSB investigators (for example, to clear the sight-lines at a railway crossing by trimming bushes and vegetation).",Il arrive souvent que l’industrie et le gouvernement prennent des mesures de sécurité dans le cadre d’une enquête du BST.,"1. ### French: Les opérateurs vont souvent prendre des mesures immédiates après des discussions avec les enquêteurs de la TSB (par exemple, le débroussaillage de la zone de vue d'une intersection routière). 2. ### French: Les opérateurs vont souvent prendre des mesures immédiates après des discussions avec les enquêteurs de la TSB (par exemple, le dé"
158,Regulators such as Transport Canada and the Federal Aviation In response to the Transportation Administration in the United States regularly issue Safety Board’s report and mandatory directives requiring inspections and/or recommendations released in component replacement based on the TSB’s February 2006 following a non-fatal preliminary findings.,La portée et l’importance de ces mesures de sécurité varient considérablement.,"1. Les régulateurs, tels que Transport Canada et la Federal Aviation Administration des États-Unis, émettent des directives d’inspection et/ou de recommandations à la suite de la publication des préliminaires des conclusions du TSB, suivant un accident sans mort. 2. Les régulateurs ont des responsabilités distinctes, qui se chevauchent parfois. 3. Les régulateurs peuvent imposer des sanctions, telles que des amendes, des licences ou des permis de vol, en fonction de la nature du problème. 4. Les régulateurs peuvent aussi délivrer des certificats d’approbation. 5. Les régulateurs peuvent aussi imposer des restrictions,"
159,"The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed.",Les organismes de réglementation comme Transports Canada et la Federal Aviation Administration des États-Unis émettent régulièrement des directives exigeant des inspections ou le remplacement de composants sur la foi des conclusions préliminaires du BST.,"1998. The Board consulte chaque réponse, maintenir des règlements qui aident à assurer le passage sûr des personnes et l'assèchement du défaut. ### French: 1998. Le Conseil consulte chaque réponse, maintient des règlements qui aident à assurer le passage sûr des personnes et l"
160,"When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities. based primarily on the Canadian response.","Le cas échéant, plutôt que de formuler des En réponse au rapport et aux recommandations, le BST peut faire état recommandations du Bureau de la des mesures correctives déjà prises par sécurité des transports publiés en février l’industrie et les organismes 2006 à la suite de l’incendie non mortel gouvernementaux. survenu dans la salle des machines du traversier Queen of Surrey exploité par En vertu de la Loi sur le Bureau BC Ferries en Colombie-Britannique, canadien d’enquête sur les accidents de Transports Canada s’est engagé transport et de la sécurité des aujourd’hui à examiner la transports, tout ministre fédéral qui réglementation et les normes maritimes prend connaissance d’une internationales relativement aux recommandation du BST est tenu, dans dispositifs fixes d’extinction des les 90 jours, d’informer le Bureau par incendies afin de faire en sorte que les écrit de toute mesure prise ou envisagée futures dispositions législatives pour corriger la situation ou de préciser respectent les normes internationales ou les raisons motivant l’absence de les dépassent. mesures correctives.","2005-05-12 01:00:00 Canada’s New Government Launches National Security Policy Review The Canadian Government is launching a national security policy review, which will take into account the lessons learned from the recent terrorist attacks in London and Madrid. ### English: The Canadian Government is launching a national security policy review, which will take into account the lessons learned from the recent terrorist attacks in London and"
161,Assessment of industry and government Source:,Le Bureau examine chaque réponse afin de « La première priorité de Transports déterminer à quel point la lacune de Canada touchant les traversiers sécurité a été corrigée.,2003. ### French: 2003. 15. ### French: 2003. 16. ### French:
162,"H032/06, May 9, organization responses to recommendations made 2006, Transport Canada after January 1, 2005 can be found on the TSB website (www.tsb.gc.ca). Table 5:","Lorsqu’une canadiens est d’élaborer et de maintenir recommandation suscite des réponses à une réglementation visant à assurer le la fois au Canada et à l’étranger, transport sécuritaire des personnes et l’évaluation du Bureau se fonde des biens » a déclaré le ministre des principalement sur la réponse Transports, de l’Infrastructure et des canadienne.","032/06, 9 mai, réponses de l’organisation aux recommandations faites 2006, Transport Canada, après le 1er janvier 2005, sont disponibles sur le site Web de la TSB (www.tsb.gc.ca). Table 5: ### Top of Page Table 5: ### Top of Page Table 5: ### Top of Page Table 5: ### Top of Page Table 5: ### Top of Page Table 5: ### Top of Page Table 5: ### Top of Page Table 5: ### Top of Page Table "
163,Board Assessment of Responses to Recommendations Responses Fully Satisfactory Attention T Received Satisfactory Intent to to Safety Unsatisfactory O in Fiscal Attention Address Deficiency Attention to T Year to Safety Safety Satisfactory Safety To be A 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15,On peut trouver sur le site Collectivités.,2006-2007 15 10 0 0 2 30 2007-2008 2008-2009 2009-2010 2010-2011 2011-2012 2012-2013 2013-2014 2014-2015 2015-2016 2016-2017 2017-2018 2018-2019 2019-2020 2020-2021 2021-2022 2022-2023 2023-2024 2024-2025 2025-2026 2026-2027 2027-2028 2028-2029 2029-2030 2030-2031 2031-2032 2032-2033 2033-2034 2034-2035 2035-2036 2036-2037 2037-2038 2038-20
164,Page 22,"Communiqué de presse no H032/06, et des organismes gouvernementaux 9 mai 2006, Transports Canada aux recommandations que l’organisation a formulées depuis le 1er janvier 2005.","4. ### French: 4. ### English: 2000, p. 22. ###"
165,One of the central challenges in advancing transportation safety has been convincing the many actors in the industry that change is necessary to lessen the risk.,Communiquer la sécurité des transports aux Canadiens et au monde des transports,1.1.2.2.4. Les accidents de transport en commun de voyageurs sont fréquents et les conséquences peuvent être graves. Les accidents de transport en commun de voyageurs sont fréquents et les conséquences peuvent être graves. 1.1.2.2.4. 1.1.2.2.4.
166,"During the past year, the TSB identified a number of safety deficiencies and delivered key safety messages to the public, industry and regulators.",Un des défis premiers de la promotion de la sécurité des transports est de convaincre les nombreux intervenants de l’industrie que le changement est nécessaire pour atténuer les risques.,"2004-2005, le TSB a identifié plusieurs défauts de sécurité et a diffusé des messages de sécurité clés au public, à l'industrie et aux régulateurs. ### French: The TSB has been established to conduct independent investigations into aviation accidents and incidents in Canada. 199"
167,"In an effort to improve the uptake of its recommendations, the TSB has begun to target its safety messages to narrower and more specialized audiences who are in a position to act directly.","Au cours de la dernière année, le BST a constaté un grand nombre de lacunes de sécurité et véhiculé des messages de sécurité clés au public, à l’industrie et aux organismes de réglementation. Comme par le passé, cette approche s’est avérée efficace et continue d’être appuyée afin d’améliorer l’efficacité.","2003-2004, le TSB a élaboré un plan d’action pour améliorer la prise en compte de ses recommandations. Pour y parvenir, le TSB a commencé à adresser ses messages de sécurité à des publics plus restreints et plus spécialisés, dont certains ont la possibilité de prendre des mesures directement. ### French: In 2003-2004, the T"
168,"The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play.","Dans un souci d’améliorer l’application de ses recommandations, le BST a commencé à cibler ses messages de sécurité à l’intention d’un public restreint et plus spécialisé qui a la possibilité d’agir plus directement.",Être informé. Les services de la Gouvernance de la sécurité et de la santé au travail ont développé un programme de communication pour sensibiliser les travailleurs et les employeurs à la sécurité. ### French: Être informé. Les services de la Gouvernance de la sécurité
169,"To that end, the TSB has identified the need to become more active with its Outreach Program and is striving to increase the number of outreach opportunities that are undertaken each year by the Chair, Board members, senior executives and staff.","Le programme de sensibilisation a été mis sur pied afin d’améliorer la sécurité dans des domaines où des ministères, des représentants élus et des chefs d’entreprise spécifiques ont un rôle important à jouer.",100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
170,We anticipate that this effort will be rewarded in years to come as we expand the reach of our messages and the safety of Canada’s transportation system continues to improve.,"À cette fin, le BST a déterminé qu’il se devait de devenir plus actif en ce qui concerne son programme de sensibilisation.",1.2.2.1.3.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
171,"In June 2006, a new Executive Director of the TSB was appointed.","Il s’efforce d’accroître le nombre d’occasions de sensibilisation entreprises chaque année par la présidente, les membres du Bureau, les cadres supérieurs et le personnel.","1.2.1. Les pays les plus importants pour le Canada dans le commerce extérieur, 2005 1.2.2. Les pays les plus importants pour le Canada dans le commerce extérieur, 2005 "
172,One of his first challenges was to meet with representatives from the transportation industry and other interested parties.,"Nous prévoyons voir le résultat de ces efforts dans les années à venir à mesure que nous élargissons la portée de nos messages et que la sécurité du réseau de transport au Canada continue de s’améliorer. Au mois de juin 2006, un nouveau directeur exécutif du BST a été nommé.","1er défi, il a tenu une réunion avec des représentants de l’industrie des transports et d’autres personnes intéressées. ### French: 1er défi, il a tenu une réunion avec des représentants de l’industrie des trans"
173,"Pertinent information is made readily available to industry, next-of-kin, the media and the public throughout the investigation process.",C’est de cette façon que le BST a saisi les occasions qu’apportent ces tribunes pour partager les leçons tirées de ses enquêtes.,13. Le ministère de la Justice est chargé d'enquêter sur les allégations de violations des droits de la personne et de violations des lois fédérales. 14. Le ministère de la Justice est chargé d'enquêter sur les allégations de viol
174,"TSB attended 3 outreach events, held 6 news conferences and issued 19 news releases.",Le BST s’efforce de fournir de l’information à jour au public et aux médias.,"3 autres événements de sensibilisation ont eu lieu, 6 conférences de presse ont eu lieu et 19 communiqués de presse ont été émis. 2005 12 15 2005 12 15 20"
175,The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.,"Au cours de l’exercice 2006-2007, 631 personnes se sont abonnées à son site Web pour un grand total de 2 065 abonnés, et le BST a répondu à 749 demandes de renseignements reçues par son site Web et à 643 appels des médias, sans compter les demandes traitées sur les lieux d’un accident ou aux conférences de presse organisées lors de la publication de rapports.",370 informations sur les données de la base de données sur les accidents d'événements complexes de transport ont été fournies par le biais du service de division macro-analyse du TSB. ### Top of page Top of page Top of page Top of page Top of page Top of page
176,The TSB also uses its website to increase awareness of safety issues and other transportation safety information.,"Le BST a assisté à 3 événements de sensibilisation, tenu 6 conférences de presse et diffusé 19 communiqués de presse.",1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
177,"This increased traffic over the years, shown in Table 6 below, can partly be attributed to the media coverage given to certain accidents, the press releases issued by the TSB, the ease of access to the site and the vast amount of information found there.","Le site Web du BST (www.bst.gc.ca) a enregistré en moyenne plus de 92 930 appels de fichier par jour et 6 409 visites par jour, soit une augmentation de 32 % du nombre de visites par jour comparativement à l’an dernier.","3,1 millions de visiteurs ont pu être impressionnés par les évènements médiatiques qui ont été donnés à certaines accidents, par les communiqués de presse qui ont été émis par le TSB, l'accès facile au site et le grand volume d'information trouvée sur le site. Tableau 6. Nombre de visiteurs au site Web du TSB, 1997-2001 (en millions) 2001 2000 1999 19"
178,"Although it is difficult to measure the results of TSB activity in this area, tangible signs continue to point toward a certain degree of effectiveness in achieving the desired outcome.","Des Canadiens et des gens du monde entier visitent le site. Comme le montre le tableau 6, cet achalandage, qui s’accroît au fil des ans, peut être attribué en partie à la couverture médiatique accordée à certains accidents, aux communiqués de presse émis par le BST, à la facilité d’accès au site et à la grande quantité d’information qu’on y trouve.","Ça est difficile à mesurer, mais il y a des signes tangibles qui indiquent que certaines des actions menées par le TSB ont réussi à obtenir l'objectif visé. ### French: Les données concernant les exportations de produits canadiens sont fournies par les bureaux des exportations. Les données sur les importations sont fournies par les"
179,"In all, 467 marine accidents were reported to the TSB in 2006, a 4 per cent decrease from the 2005 total of 489 and an 8 per cent decrease from the 2001-2005 average of 506.",Secteur maritime Statistiques annuelles,"467 incidents maritimes ont été signalés à la TSB en 2006, soit une baisse de 4 % par rapport à l’année précédente et une baisse de 8 % par rapport à la moyenne des années 2001 à 2005 de 506. ### French: En 2006, 467 incidents maritimes ont été signalés à la TSB, soit une baisse de 4 % par rapport à l’année précédente et une baisse de 8 % par rapport à la moyenne des années 2001 à 2005 de 506. Top"
180,"Although marine activity for foreign commercial non-fishing vessels remained relatively unchanged compared to the 2001-2005 average, accidents increased, yielding an 11 per cent increase in the accident rate from 1.6 to 1.8 accidents per 1,000 movements.","Le nombre d’accidents de personnes à bord des navires, qui comprend les chutes, les électrocutions et d’autres types de blessures nécessitant une hospitalisation, a été de 48 en 2006, 7 % de plus qu’en 2005 (45), mais 6 % de moins que la moyenne quinquennale (51).","4.2.1.2. Les accidents se sont accrus, portant la teneur moyenne à 1,8 accidents par 1 000 mouvements. (2006) 11.4.2.2. Les accidents se sont accrus, portant la teneur moyenne à 1,8 accidents par 1 000 mouvements. (2006) 11.4.2.2. Les accidents se sont accrus, portant la teneur moyenne à 1,8 accidents par 1 000 mouvements. (2006) 11.4.2.2."
181,"In 2006, shipping accidents resulted in 12 fatalities, down from 13 in 2005 and the five-year average of 16.",L’activité des navires commerciaux canadiens autres que les bateaux de pêche (à l’exception des navires à passagers et des paquebots de croisière) a augmenté de 1 % par rapport à la moyenne entre 2001 et 2005.,"12 décès survenus en 2006, contre 13 en 2005 et 16 sur 5 ans de moyenne. ### Spanish: En 2006, las colisiones marítimas dejaron 12 muertos, en comparación con 13 en 2005 y el promedio de 16 en 5 años. 2006 20"
182,"In 2006, 212 marine incidents were reported to the TSB in accordance with the mandatory reporting requirements.","Le taux d’accidents correspondant a ainsi augmenté de 11 %, passant de 1,6 à 1,8 accidents par tranche de 1 000 mouvements.",2006 : 212 incidents maritimes notifiés au TSB en vertu des exigences de renseignements obligatoires. 2007 : 211 incidents. 2008 : 196 incidents. 2009 : 172 incidents. 
183,The decrease is still linked to the delay in staffing vacant positions.,"En 2006-2007, on a entrepris 8 enquêtes sur des événements maritimes et on a terminé 8 enquêtes.",2006 est une année d’ajustement de la demande de services. 2007 devrait être une année de reprise de la demande. Les exportations devraient croître. 2
184,"The average duration of completed investigations increased to 801 days, compared to 651 days the year before and an average of 797 days between 2002-2003 and 2005-2006. This is attributable to concerted efforts to complete older investigations.",Ceci représente une diminution (de 12 à 8) du nombre d’enquêtes terminées par rapport à 2005-2006.,"2006-2007, on a comparaison de 2002-2003 à 2005-2006. ### English: 2006-2007, on a comparison with 2002-2003 to 2005-2006. ### French: 2006-2007, on a comparaison avec 2002-2003 à 2005-2006. 2002-2003 2003-2004 2004-2005 2005-2006 2"
185,Marine Productivity 2002-2003 2003-2004 Investigations 13 14 Started Investigations 15 18 Completed Average Duration 703 953 of Completed Investigations (Number of Days) Recommendations 5 7 Safety Advisories 7 6 Safety Information 14 11 Letters,Cette situation s’explique par les efforts concertés pour clore les enquêtes plus anciennes.,2002-2003 2003-2004 Enquêtes 13 14 Enquêtes commencées 15 18 Durée moyenne des enquêtes (nombre de jours) Recommandations 5 7 Avis de śécurit́ 7 6 Information sur la śécurit́ 14 11 Lettres ### Top of document 2003-2004 Investigations 13 14 Started Investigations 15 18 Completed Average Duration 703 953 of Completed Investigations (Number of Days) Recommendations 5 7 Safety Advisories 7 6 Safety Information 14 11 Letters ### Top of document 2002-2003 2003-2004 En
186,Table 8 shows the net costs of marine investigations for Canadians.,Liens aux ressources utilisées,8) Les coûts nets des investigations maritimes pour les Canadiens. Table 8. ### French: 8) Les coûts nets des investigations maritimes pour les Canadiens.
187,BC Ferries implemented a new procedure for establishing passenger manifests to ensure that the passengers on board its vessels on northern routes are accurately reflected in the passenger manifests maintained ashore.,La compagnie BC Ferries a mis en œuvre d’autres procédures afin de s’assurer que les officiers de pont et les timoniers se familiarisent avec le nouvel équipement sur le pont.,"2001, le gouvernement de l'Ontario a adopté une nouvelle réglementation, la Loi sur les services de transport de passagers (en anglais, the Passenger Transportation Services Act) et l'Autorité des services de transport de passagers de l'Ontario (en anglais, the Ontario Transportation Services Authority). Les deux entités sont chargées de superviser les services de transport de"
188,TSB Marine Safety Advisory 09/06 on the adequacy of current guidelines for creating ferry passenger manifests was sent to Transport Canada (TC) and copied to BC Ferries following the sinking of the ferry Queen of the North (TSB Occurrence M06W0052).,L’avis de sécurité maritime 07/06 du BST sur la familiarisation des équipages avec l’équipement a été envoyé à BC Ferries par suite du naufrage du traversier Queen of the North (événement M06W0052 du BST).,09/06 sur la pertinence des instructions actuelles pour la création des listes de passagers des ferries a été envoyée à la Direction des transports du Canada (TC) et copiée à BC Ferries suite à l'enfoncement de la ferry Queen of the North (TSB Occurrence M06W0052). TSB Marine Safety Advisory 09/06 on the adequacy of current guidelines for creating ferry passenger manifests was sent to Transport Canada (TC) and copied to BC Ferries following the sinking of the ferry Queen of the North (TSB Occurrence M06W0052). 09/06 on
189,"TC met with industry and government representatives to discuss updating current port procedures for the handling of dangerous cargo at the Port of Saguenay, Quebec.",BC Ferries a mis en œuvre une nouvelle procédure visant à établir des listes de passagers afin de s’assurer que les passagers à bord de ses navires se dirigeant vers le nord sont bien inscrits sur les listes de passagers qui sont gardées à terre.,"© TC a rencontré des représentants de l’industrie et des autorités gouvernementales afin de discuter de l’actualisation des procédures actuelles portuaires pour le traitement des marchandises dangereuses au Port de Saguenay, au Québec. ### French: TC a rencontré des représentants de l’industrie et"
190,Pipeline activity is estimated to have increased by 2 per cent from the previous year.,"En 2006, 8 accidents de pipeline ont été signalés au BST, une hausse par rapport aux 5 accidents signalés en 2005, mais une baisse par rapport à la moyenne de 2001 à 2005 (15).","100,000 tonnes de grain de soja ont été transférés par le biais de la voie fluviale en 2003. ### French: Les exportations de soja se sont accrues"
191,"The last fatal pipeline accident in the portion of the industry under federal jurisdiction occurred in 1988, and the last accident involving serious injury occurred in 2000.",On estime que les activités liées aux pipelines ont augmenté de 2 % par rapport à l’année précédente.,2000 a été la dernière année où s’est produit un accident grave dans la portion de l’industrie qui relève de la compétence fédérale. 2000 a été la dernière année où s’est produit un accident grave dans la portion de l’industrie qui relève de la compétence fédérale. ### French: 2000 a été la dernière année où s’est
192,One indicator of pipeline transportation safety in Canada is the pipeline accident rate.,0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) * Aucune perte de vie par suite d'un accident de pipeline n'a été signalée depuis 1988.,"1er indice de la sécurité des transports par pipeline au Canada est le taux d’accidents. (Sans frais de traduction) 3. ### French: Pour les entreprises, la"
193,The trend line indicates a clear downward direction.,Un indicateur de la sécurité du transport par pipeline au Canada est le taux d’accidents de pipeline.,2003-04-2006-07 2003-04-2006-07 2003-0
194,Pipeline Accident Rates 3.0,La ligne de tendance indique également une nette orientation à la baisse.,"12,2 % 2.8 12,1 % 2.6 11,6 % 2.4 11,0 % "
195,Link to Resources Utilized,"En 2006-2007, une enquête a été entreprise sur un accident de pipeline et une enquête a été terminée. L’enquête terminée a duré 407 jours, une baisse considérable par rapport aux 922 jours de 2005-2006 (cette dernière enquête étant très complexe et ayant exigé un niveau d’effort élevé pour recueillir et analyser les données).",10. ### French: 10. 2.1.1.1.1.1.1.1
